time,chw_sup_P.p
0.0,261000.0
2.510353052542731e-09,261000.0
2.5106040878479854e-05,261000.0000000061
0.000276141346132753,261000.00001686864
0.0008404961527932672,261000.00032513918
0.0019235732499478639,261000.00222428967
0.0038717985558788196,261000.01013951542
0.0073058673831909865,261000.03821957204
0.013410422518458046,261000.1326855993
0.025548946104943224,261000.50925888497
0.043897028489455925,261001.91868668378
0.062245110873968626,261005.2289157174
0.08059319325848133,261009.96460001258
0.09894127564299403,261015.35775628936
0.12037050527559853,261022.5407314332
0.14179973490820305,261030.77645032987
0.16322896454080757,261040.24849542146
0.19817940953646662,261059.2084543689
0.23312985453212567,261082.413299791
0.2680802995277847,261109.30450881016
0.3030307445234438,261139.9255665067
0.3591503009845803,261196.02363829577
0.41526985744571676,261260.2143447418
0.47138941390685324,261332.15904847064
0.581093779819497,261494.14567470844
0.6907981457321406,261682.4281833787
0.8005025116447844,261895.0233702769
0.9102068775574281,262130.2884525767
1.019911243470072,262386.64974197035
1.1296156093827157,262662.63287089276
1.2393199752953594,262956.9034594448
1.3490243412080032,263268.2541184952
1.522074034296212,263791.4725623715
1.6951237273844209,264350.50178332126
1.8681734204726297,264941.7345467555
2.0412231135608385,265561.9162770316
2.2142728066490474,266208.08725502616
2.387322499737256,266877.5411974893
2.560372192825465,267567.7874536335
2.733421885913674,268276.5243354333
2.9064715790018827,269001.62041777663
3.2155604457452163,270331.3312360584
3.436245012895562,271303.19910950563
3.6569295800459076,272290.05620406533
3.8776141471962533,273288.9662541233
4.0982987143465985,274297.2921378067
4.318983281496944,275312.6713332414
4.669335164906635,276934.0474847904
5.019687048316326,278560.69685181207
5.370038931726017,280186.65595723805
5.720390815135708,281807.19277436
6.070742698545399,283418.57957286964
6.42109458195509,285017.88732575456
6.7714464653647815,286602.862944052
7.1217983487744725,288171.81923355506
7.4721502321841635,289723.5417778387
7.8225021155938546,291257.2102809802
8.172853999003546,292772.3297052787
8.523205882413238,294268.671625882
8.87355776582293,295746.2245056721
9.223909649232622,297205.1514304211
9.574261532642314,298645.75416230963
9.924613416052006,300068.44274950045
10.274965299461698,301473.7100619114
10.62531718287139,302862.11052637163
10.975669066281082,304234.2424200547
11.326020949690774,305590.73319643957
11.676372833100466,306932.22743255657
12.026724716510158,308259.37703974394
12.37707659991985,309572.8334004711
12.727428483329541,310873.24112839554
13.077780366739233,312161.2332002516
13.428132250148925,313437.4272525727
13.778484133558617,314702.42286304565
14.12883601696831,315956.7996547105
14.479187900378001,317201.11608141597
14.829539783787693,318435.9089612183
15.36478096970227,320305.11454054597
15.900022155616849,322155.0559863572
16.435263341531428,323987.37921136676
16.970504527446007,325803.6206050905
17.505745713360586,327605.21293444687
18.040986899275165,329393.494918101
18.576228085189744,331169.7221088751
19.111469271104323,332935.499253953
