time,chw_sup_P.p,chw_sup_m.m_flow,terminal_resist.y_actual
0.0,336676.1667,-7.887314542377941e-16,1.0
1.5623681401976256e-08,336676.1667,-7.887314542377941e-16,0.9999999989965965
0.00015625243770116455,336676.1667001649,2.6379633409657755e-06,0.9999899650638621
0.0017186205778987901,336676.16680184804,0.001629208616738627,0.9998896325159138
0.005231118919562405,336676.16775575944,0.016880789636096075,0.9996641021887243
0.012819947765264265,336676.17323071853,0.104315653107158,0.9991770126979729
0.029632360414724203,336676.20173923945,0.5578954265026209,0.9980987577646561
0.06861846529018238,336676.35302371986,2.872888345864768,0.9956029191458253
0.16401143569895532,336677.57666101743,13.680453266806554,0.9895224921318025
0.3977854555299046,336691.422605323,45.688568161728504,0.9747790477493424
0.9429001385734039,336782.5647844723,116.50815786572677,0.9412510511922549
1.4880148216169031,336936.7188856668,176.05315355276343,0.908889003245343
2.0331295046604025,337140.6616633477,226.98734422051984,0.8776550153321935
2.578244187703902,337384.7035025305,270.7162151025291,0.8475083831684631
3.644591334650535,337953.17695714004,339.4377024406368,0.7915351445901689
4.710938481597168,338618.8628435422,391.0412474263571,0.7393048761767387
5.777285628543801,339368.57134091744,430.00693867250885,0.69056504642355
6.843632775490434,340198.6963925236,459.4597017692636,0.6450820466907866
7.909979922437067,341111.6972139622,481.6588037585203,0.6026384479229335
8.9763270693837,342114.8432363984,498.30372048182016,0.5630313331816507
10.042674216330333,343219.2242250055,510.68757121726594,0.5260712280888177
11.109021363276966,344438.9796823245,519.7937228375066,0.4915812483224442
12.1753685102236,345790.74869649665,526.3664824098452,0.4593963064541021
13.241715657170232,347293.31808338553,530.966255897778,0.42936234598656947
14.308062804116865,348967.4330187815,534.0132510464177,0.40133560952497693
15.374409951063498,350835.7371419591,535.8220004629343,0.3751819497234044
17.1274787728975,354393.8546631293,536.6879953213236,0.33593191683269397
18.880547594731503,358664.5614686233,535.5531976207216,0.3009010600682698
20.633616416565506,363773.6292287914,532.7646322585056,0.26963247887025205
22.386685238399508,369827.04301857325,528.301034512533,0.24172217453847625
23.63673997397243,374754.10227757995,523.9390329150887,0.22367224703996597
24.50503996633,378487.69709632674,520.3113237551551,0.21196910856601095
24.95591593118876,380528.5931124669,518.2320930849457,0.2061479567381327
25.40679189604752,382638.70652202365,516.0216743040983,0.20049869246733737
25.698083062162908,384037.74840148876,514.5266384422208,0.19694114790938005
25.989374228278297,385463.71195069863,512.9821123110578,0.19345745409810092
26.280665394393687,386914.1698639601,511.3847907259755,0.19004888609848064
26.571956560509076,388386.63618385827,509.73255296173915,0.18671652595910823
26.863247726624465,389879.11726292426,508.0272009511197,0.18346136087457443
27.540274574671958,393412.7354259272,503.8725804457955,0.1761996105794703
28.21730142271945,397011.28687074257,499.48666461469475,0.16937317535957683
28.894328270766945,400639.6076566196,494.9291190864457,0.16299447748866341
29.571355118814438,404253.47601792053,490.25706203686593,0.1570757597678543
30.24838196686193,407799.00655394106,485.5222391077592,0.15162835163095784
31.476817778007206,413895.79676274967,477.0580428475722,0.1429768990537594
32.705253589152484,419311.4974448461,469.25260266519734,0.13594605689521538
33.93368940029776,423774.3798336007,462.64333226716013,0.1305483222643939
35.16212521144303,427060.5932791742,457.63739152070167,0.12676354686868593
36.39056102258831,429052.89613699954,454.53102104672854,0.12453625415705942
38.833880462253425,429223.7359371678,454.28830611882154,0.12435467073966147
40.57984679295772,426690.1197709817,458.2746850933159,0.12720137711455737
42.32581312366201,422584.7901818714,464.5329202504814,0.13198705863613097
44.0717794543663,417563.43335738697,471.9546681578099,0.1382000573742929
45.81774578507059,412210.97048075806,479.65049346685964,0.145349923993608
47.563712115774884,406945.2085366085,486.9552327391735,0.15299788052648688
49.309678446479175,402038.0061581774,493.490173921915,0.1607712866416803
51.05564477718347,397644.70597974164,499.1274812402115,0.16836929052112048
52.80161110788776,393826.7793521623,503.88374779359975,0.17556371638649562
55.64571786972888,388805.80902329955,509.89754391092356,0.18602414242259296
59.969074439340304,383623.68008144654,515.7961584306499,0.1982964832938131
62.733851148844785,381502.7517290979,518.1390100944357,0.20385794518908934
65.49862785834927,380086.5575403827,519.6796955432748,0.2077744271785241
68.26340456785374,379239.414214602,520.5912425774999,0.21020114862332553
71.02818127735821,378841.61795120436,521.0164889203645,0.21136342239274614
73.79295798686269,378781.2106837902,521.0808768635285,0.21154121089546962
76.55773469636716,378963.18953105196,520.8866942553092,0.21100663034985642
79.32251140587164,379314.1413527063,520.5111641215628,0.2099844607237132
82.08728811537611,379775.22207462566,520.0156878149984,0.20865877251837447
84.85206482488059,380293.2910301063,519.4562113288326,0.207192024786825
89.833187176922,381225.58504139975,518.4423281444391,0.20461119691292576
94.8143095289634,381983.5180491975,517.6117267238952,0.2025664843813297
99.79543188100482,382453.83857347444,517.0936488023207,0.20132089280317744
104.77655423304623,382625.9646006546,516.9035807848065,0.2008693842446184
109.75767658508764,382559.505380537,516.9770385162308,0.2010434581956911
114.73879893712905,382341.00218815426,517.2182019605259,0.20161816812615582
119.71992128917046,382052.55147174606,517.5359018619347,0.2023825962423246
127.24459930043615,381615.1880823585,518.0161384329692,0.20355433032484965
134.76927731170184,381285.31978682114,518.3771342129577,0.20444836463925226
142.29395532296752,381099.35589878255,518.580177201156,0.20495634365116136
149.8186333342332,381025.515126495,518.6607035104013,0.20515884811821797
157.34331134549888,381008.48416365375,518.6792679141882,0.20520561928911032
164.86798935676455,381005.52363143174,518.682494598209,0.20521375207505863
172.39266736803023,380998.9642325104,518.6896441350692,0.20523177412377153
179.9173453792959,380988.8481083582,518.7006692991125,0.20525957533111713
192.43033344430535,380969.9380669989,518.7212756063907,0.20531156706177234
204.94332150931479,380956.93450993526,518.7354433184331,0.2053473367663494
217.45630957432422,380950.4104430917,518.7425507717876,0.20536528828246814
229.96929763933366,380946.55849159084,518.7467470094278,0.20537588895261777
257.1598645401725,380940.9173501797,518.7528921107664,0.20539141578974168
284.3504314410114,380933.7670354244,518.7606807627493,0.2054111003842112
311.54099834185024,380928.62522972375,518.7662812751287,0.2054252582824793
338.7315652426891,380929.41694105323,518.7654189518487,0.20542307816978603
419.1926782672745,380932.28770038416,518.7622921011163,0.20541517348720664
499.65379129185993,380936.85966495,518.7573121142993,0.20540258594507604
580.1149043164454,380934.85517038614,518.7594955246306,0.2054081045062533
705.321621316534,380930.22686903307,518.7645367808187,0.2054208479492775
830.5283383166226,380931.5767379964,518.7630664937451,0.20541713106879114
955.7350553167112,380933.32063396234,518.7611670022302,0.20541232945795718
1000.0,380932.8273156502,518.7617043389711,0.20541368772540522
