time,chw_sup_P.p,chw_sup_m.m_flow,terminal_resist.y_actual,sup_P_err.y
0.0,462645.6667,-3.1538715189103816e-25,1.0,73987.66660000006
7.401642443926984e-09,462645.6667,-3.1538715189103816e-25,0.9999999995438489,73987.66660000006
7.402382608171377e-05,462645.66670000256,4.073087297194174e-08,0.999995438054765,73987.6665999975
0.0008141880704744122,462645.6667074389,0.00011900792024634237,0.9999498246240395,73987.66659256117
0.002786611540475466,462645.66676193965,0.000990693995343257,0.9998282824566977,73987.66653806041
0.007400907672361355,462645.6671686125,0.007490962469767306,0.9995440064668852,73987.66613138758
0.018439447945839266,462645.669674651,0.04748600948215773,0.9988642921740245,73987.66362534906
0.04590960149759909,462645.6851178977,0.29293655598083795,0.9971748862699759,73987.64818210236
0.11804604673901734,462645.78365119686,1.823175877089944,0.9927528041335114,73987.5496488032
0.3667056954630461,462646.92777959176,12.62351506772999,0.9776664850095267,73986.4055204083
0.6153653441870749,462650.4524105098,25.275618030767458,0.9628212091058179,73982.88088949025
0.8640249929111037,462656.0172581547,36.60762713538127,0.9482133739785044,73977.31604184536
1.408051150269804,462672.75147612195,57.27252234485213,0.9170616060068035,73960.5818238781
1.9520773076285045,462694.5451172041,74.41573544695845,0.8869914468651023,73938.78818279598
2.496103464987205,462720.80263306026,89.24471827177615,0.8579663311175586,73912.5306669398
3.0401296223459053,462750.7733616865,102.10726270550182,0.8299489276029774,73882.55993831356
3.936745943939447,462806.71001480386,119.67960989706565,0.7858790936897146,73826.6232851962
4.833362265532989,462869.3520903892,133.5866532891279,0.7443001286796113,73763.98120961088
5.7299785871265305,462937.7645412896,144.6092463716325,0.7050703907691609,73695.56875871046
6.626594908720072,463011.5387519645,153.3490126992465,0.6680570347062553,73621.79454803554
7.523211230313614,463090.6399494415,160.2764203791312,0.633134927638004,73542.69335055858
8.419827551907156,463175.3144846385,165.7637680349088,0.600185991435228,73458.01881536155
9.316443873500699,463266.0232494823,170.10710821487302,0.5690987711595684,73367.31005051773
10.21306019509424,463363.39107366436,173.54188930534116,0.5397680811274715,73269.9422263357
11.679776556314742,463538.9254550508,177.66402592135324,0.4953194298489259,73094.40784494928
13.146492917535245,463738.18258812564,180.4545746025294,0.4549050233307503,72895.15071187442
14.613209278755747,463965.7693300278,182.34101712595742,0.4181565010990711,72667.56396997225
16.07992563997625,464226.5345987301,183.59777144120693,0.3847414029773673,72406.79870126996
18.322086057549434,464701.74976052897,184.72593863526052,0.3394234124673068,71931.58353947109
21.952878745510148,465725.1845435011,185.6046199446933,0.2786466070281622,70908.14875649894
24.281533608749616,466574.5085744992,185.51938040192914,0.24657161553174264,70058.82472550083
26.610188471989083,467599.3581974514,185.04312970731183,0.219014265203794,69033.97510254866
28.93884333522855,468834.5905794632,184.47064343025298,0.19532578060050315,67798.74272053683
31.26749819846802,470311.94730953977,183.90595548797862,0.1749514039559375,66321.38599046029
33.59615306170749,472044.38960291765,183.2447419718339,0.1574285432843892,64588.9436970824
37.520600936105076,475564.34068605624,181.8736727797243,0.13325921204762084,61068.99261394382
41.44504881050266,479796.3163179845,180.09478746266052,0.11451012956531009,56837.01698201557
45.36949668490025,484599.9239677445,177.9312992355459,0.09998180227815068,52033.40933225554
49.293944559297834,489773.5189896248,175.55543557000692,0.08873185093689658,46859.81431037525
53.21839243369542,495083.49542277,173.13952355396668,0.08001843572118231,41549.83787723008
57.14284030809301,500284.60793243547,170.78468389703244,0.07326557867306913,36348.72536756459
61.06728818249059,505159.0347019361,168.55538973677824,0.06803056803810335,31474.298598063935
64.99173605688817,509555.03695381264,166.51026014878335,0.06397274284140392,27078.296346187417
68.91618393128576,513398.1675813038,164.69668228450135,0.060828185026462166,23235.165718696255
72.84063180568334,516676.04499762226,163.1362019674952,0.05839159365922239,19957.288302377798
79.63381673666834,521122.77129260567,160.9983496674534,0.05538691778098834,15510.562007394386
86.42700166765333,524265.62193117244,159.4714171777306,0.05344072761455214,12367.711368827615
93.22018659863832,526403.5345613989,158.42438832067612,0.05218983228080645,10229.798738601152
100.01337152962331,527811.7239276347,157.730741333394,0.05139531546259805,8821.609372365405
106.8065564606083,528723.7311518546,157.27974882315345,0.05089249367604771,7909.602148145437
113.5997413915933,529313.7237542415,156.98727398459943,0.050571953657517016,7319.609545758576
120.39292632257829,529696.7550380143,156.797094427306,0.05036580373613669,6936.578261985793
127.18611125356328,529944.6876966589,156.67385368117633,0.05023316635580347,6688.645603341167
133.97929618454828,530103.6203956149,156.59478885431096,0.050148467757909605,6529.712904385175
148.42525793406762,530267.6728491009,156.5131278601734,0.0500613070433054,6365.660450899159
162.87121968358696,530322.062309164,156.4860502779144,0.050032471749788324,6311.270990836085
177.3171814331063,530345.9240865832,156.47417391479513,0.05001983198286375,6287.40921341686
191.76314318262564,530362.0921201827,156.46612440543433,0.05001127028687111,6271.241179817356
206.20910493214498,530373.2298280835,156.46057746644973,0.05000537338305497,6260.103471916518
220.65506668166432,530379.4082829404,156.4575001704069,0.050002102667534215,6253.925017059664
235.10102843118366,530382.0137084821,156.45620264229396,0.05000072359182879,6251.319591517909
249.546990180703,530382.8299025861,156.45579624504748,0.050000291611721044,6250.503397413995
263.9929519302223,530383.0464777563,156.4556884044848,0.050000176986716514,6250.28682224371
288.2264716617041,530382.9681336554,156.45572741997836,0.05000021845286273,6250.36516634468
312.45999139318593,530383.0355910934,156.4556938135503,0.05000018274482444,6250.297708906699
336.69351112466774,530383.225759055,156.45559910231765,0.05000008209020728,6250.107540945057
376.06565820939886,530383.3548606898,156.45553480716094,0.05000001375863687,6249.978439310216
435.65161478051544,530383.3963364413,156.4555141519112,0.04999999180633468,6249.936963558779
574.2495414878728,530383.4025601653,156.45551105248424,0.04999998851225282,6249.930739834788
796.1627218327696,530383.3893138341,156.45551764952407,0.04999999552335759,6249.943986165919
1000.0,530383.3743083954,156.4555251227353,0.05000000346556445,6249.958991604624
