time,chw_sup_m.m_flow,terminal_resist.y_actual
0.0,-7.320271191734141e-16,1.0
6.96283651757405e-09,-7.320271191734141e-16,0.999999999552824
6.963532801225808e-05,2.6418339947122346e-07,0.9999955278137999
0.0007659189797696632,0.0007664685888925089,0.9999508117700856
0.0026474715640600237,0.0050942812742514314,0.9998299865634971
0.007078740303368595,0.038935210392674856,0.9995454874031612
0.017748580134151547,0.24841798380249216,0.998860790165521
0.04443435817280813,1.5293516726974345,0.9971504010756617
0.11443211432358591,8.935467210028692,0.9926780141991834
0.3304536571794584,41.74465878688862,0.9790025507797818
0.6642404793162158,92.49213989656506,0.9582435249445557
0.9980273014529732,137.6967053661417,0.9379286397020123
1.5179484688302198,199.7730574840567,0.9071509900123538
2.0378696362074664,253.2223817325433,0.8773976898839514
2.5577908035847132,299.51214729923765,0.8486318467231705
3.3769974028775227,360.3976884612271,0.805230972044787
4.196204002170332,409.35650650038116,0.7640755710154463
5.015410601463142,448.8405958035819,0.725049426081025
5.834617200755951,480.6864798862299,0.6880427219117452
6.653823800048761,506.33539810629225,0.6529511906369927
7.47303039934157,526.9532093031236,0.619675801197993
8.29223699863438,543.4847424827499,0.5881225707407507
9.11144359792719,556.6943787390004,0.5582023606528151
9.93065019722,567.1991198259835,0.5298306472849762
11.283728526319827,579.8818869825434,0.4861497627073464
12.636806855419653,588.2079017904302,0.4461396494583408
13.98988518451948,593.3866979553181,0.4094900805235369
15.342963513619306,596.2113233466185,0.37591881463310606
17.397185696878644,597.2228224627142,0.3302624169170515
19.45140788013798,595.2558791787409,0.2903008778903718
21.50563006339732,590.7031904479632,0.2553257854481371
23.559852246656657,583.3512568388304,0.22471554954018114
25.614074429915995,572.9658449909317,0.1979250778721027
27.668296613175333,559.4222853871469,0.1744772867379806
29.72251879643467,542.467598138808,0.15395498591987622
33.40801732025251,503.71339919555345,0.1233349692829685
37.09351584407035,454.5621648185717,0.0992180428291797
38.80876811015287,429.91072004651977,0.08982268775075337
38.994375573456225,427.1901068349024,0.08886732632806296
39.17998303675958,424.45858692778995,0.08792344730528909
39.365590500062936,421.71766749097003,0.08699121038711577
39.55119796336629,418.97162609386857,0.08607118533926868
39.73680542666965,416.22483714475294,0.08516423409722901
39.922412889973,413.4817988685128,0.08427121647201481
40.10802035327636,410.74663528043743,0.08339282427502015
40.293627816579715,408.02327698190174,0.08252965358861605
40.47923527988307,405.3158512136044,0.0816823362574498
40.664842743186426,402.6287220870689,0.0808515537628502
40.98195065706816,398.0970487886226,0.07947225076957873
41.299058570949896,393.6582170108056,0.07814605424508635
41.61616648483163,389.33249928793794,0.07687565592973729
41.933274398713365,385.138916830164,0.07566338945998002
42.2503823125951,381.095161303913,0.07451127125207359
42.80509653497876,374.430687487601,0.0726458795999299
43.35981075736242,368.3446254653162,0.07097827509463231
43.914524979746076,362.8996965226085,0.06951476154839306
44.469239202129735,358.15202799210505,0.06825963831570214
45.43951519170653,351.6473113384886,0.06657038533773882
46.40979118128333,347.5336417919337,0.06551950843949328
47.38006717086013,345.8118133164935,0.0650835624701989
48.35034316043693,346.36127729621626,0.06522251371781158
49.32061915001373,348.9606961237567,0.06588277782496862
51.22590943769506,358.8663173941333,0.06844774368678724
53.13119972537639,372.8766605935554,0.07221766216223477
55.03649001305772,388.3344106477622,0.07658682572394022
56.941780300739055,403.0530673179978,0.08098410869444207
58.84707058842039,415.5163201555488,0.0849351478250424
60.75236087610172,424.94982052483164,0.08809560171259614
62.65765116378305,431.13606890560243,0.09026216046810966
64.56294145146438,434.2078933715535,0.09136779814273345
66.46823173914571,434.47644659238557,0.09146541929431082
68.37352202682703,432.36743917078326,0.09070295734629198
70.27881231450836,428.3973778598527,0.08929324158109594
72.18410260218968,423.1565090893838,0.08748218499477
74.08939288987101,417.2937824286502,0.08551855392554471
75.99468317755233,411.47473486856984,0.08362802578615959
78.95172705712388,403.8884111848477,0.08124186511375953
81.90877093669542,399.4218981266654,0.07987462633784607
83.93870380332596,398.4914745198934,0.07959308106236765
85.96863666995651,399.11594997712933,0.07978192572307863
87.99856953658706,400.923771888646,0.0803314287718423
90.0285024032176,403.46775051741037,0.08111195980530764
92.05843526984815,406.3006247819011,0.08199153071538247
94.08836813647869,409.0285636380437,0.08284935519602486
98.12299589878918,413.0774240221424,0.08414322909377515
100.79213796258381,414.25946809885875,0.08452583887640464
103.46128002637843,414.24379191848567,0.08452074990919893
106.13042209017306,413.3025720310666,0.08421593233423734
108.79956415396768,411.8230110395166,0.08373963935354165
111.4687062177623,410.20805169613885,0.08322367254013271
114.13784828155693,408.80125049502806,0.08277745644420702
116.80699034535155,407.8348780556132,0.08247265027799293
119.47613240914617,407.4055042465766,0.08233766091118187
122.1452744729408,407.4805619635982,0.08236123864208428
127.11553333981632,408.52998825863705,0.082691757389227
132.08579220669185,409.8230029670219,0.08310124384505439
137.05605107356737,410.42474655212413,0.08329267139675542
142.0263099404429,410.1009450166747,0.0831895946491021
146.99656880731843,409.3602227089977,0.08295439708490387
151.96682767419395,408.91354796617696,0.08281296629991139
156.93708654106948,409.0343231981818,0.08285117793767305
161.907345407945,409.4118920551669,0.08297077648640683
166.87760427482053,409.5790652461807,0.08302379864450364
171.84786314169605,409.4059809721727,0.08296890244458796
176.81812200857158,409.1601401048761,0.08289100789412548
181.7883808754471,409.14455987857474,0.08288607436366836
186.75863974232263,409.3553594776804,0.08295285562675415
191.72889860919815,409.5258813221685,0.08300692578186211
196.69915747607368,409.4584591016328,0.08298554187970908
201.6694163429492,409.2412326444862,0.08291669199321072
206.63967520982473,409.1243345326619,0.0828796704831672
211.60993407670026,409.2269654777673,0.0829121724984406
216.58019294357578,409.4164708737599,0.08297222818504912
221.5504518104513,409.4778813152741,0.08299170120452036
226.52071067732683,409.35745720104654,0.0829535205203923
231.49096954420236,409.2043722257288,0.08290501612513097
236.46122841107788,409.18646718185846,0.08289934527741286
241.4314872779534,409.30601676065163,0.08293721788480787
246.40174614482893,409.41737459968596,0.08297251471196623
251.37200501170446,409.40275356101614,0.08296787925268195
256.34226387857996,409.2949960746066,0.08293372569809115
261.31252274545545,409.22224155723535,0.08291067614150555
266.28278161233095,409.25754161962385,0.08292185865790476
271.25304047920645,409.34782273288965,0.08295046683744389
276.22329934608194,409.38828737748497,0.0829632932053281
281.19355821295744,409.34215866074794,0.08294867165242208
286.16381707983294,409.2708400323165,0.0829260718753821
291.13407594670844,409.25451970764635,0.08292090128950737
296.10433481358393,409.3032977247557,0.08293635627166906
301.07459368045943,409.3558110010879,0.08295299874089059
306.0448525473349,409.35500666921484,0.08295274380136022
311.0151114142104,409.30892294961825,0.08293813881563965
315.9853702810859,409.27323512316934,0.0829268307188712
320.9556291479614,409.2849270456777,0.08293053522780365
325.9258880148369,409.32499866769524,0.0829432332161924
330.8961468817124,409.34649179795986,0.08295004500330308
335.8664057485879,409.3287967792103,0.08294443689574658
340.8366646154634,409.29624274762216,0.08293412072922288
345.8069234823389,409.2858558007972,0.08293082950657099
355.2295448579345,409.3691921941555,0.08295724016160995
361.74026432661566,409.4113594698289,0.08297060763410916
368.2509837952968,409.3521933837693,0.08295185211530368
374.76170326397795,409.2411093140481,0.08291665292378965
381.2724227326591,409.2119435542925,0.08290741424498445
387.78314220134024,409.312705536281,0.08293933748370957
394.2938616700214,409.4225756014366,0.0829741637169902
400.80458113870253,409.39301640794525,0.08296479236068198
407.3153006073837,409.2493968604353,0.08291927835759318
413.8260200760648,409.1778754913883,0.08289662430601412
420.33673954474597,409.2861338252531,0.0829309175996824
426.8474590134271,409.44391027517474,0.08298092841391635
433.35817848210826,409.437044373644,0.08297875133171327
439.8688979507894,409.2559762115199,0.08292136272108386
446.37961741947055,409.1328585821831,0.08288236934842676
452.8903368881517,409.2462224149656,0.08291827270441164
