m_flow_pred,NB2_S_1_NYZ_sys_x_PcwOut_x,NB2_S_1_NYZ_sys_x_PcwIn_x,NB2_S_1_NYZ_cwp_9_HzSPR_x,NB2_S_1_NYZ_cwp_10_HzSPR_x,NB2_S_1_NYZ_cwp_11_HzSPR_x,NB2_S_1_NYZ_cwp_12_HzSPR_x,chr_flow_nom,chr_dp_nom
850.0962200629859,440066.6667,357956.6667,27.73070667,0.0,27.73070667,27.73070667,576.5125601604141,87451.59649167351
1060.6289644681192,460800.0,345861.6667,28.03951333,27.85581667,27.89199333,27.89161333,576.5125601604141,87451.59649167351
1081.3263490971835,452566.6667,329023.6667,28.65111667,28.65076333,28.65041333,28.64920667,576.5125601604141,87451.59649167351
837.2588812886448,433700.0,342129.6667,27.81764667,27.81764667,0.0,27.81764667,576.5125601604141,87451.59649167351
856.3842523113478,447200.0,338542.3333,29.0,0.0,29.0,29.0,576.5125601604141,87451.59649167351
333.87508140019526,466500.0,426504.6667,30.34578,0.0,0.0,0.0,576.5125601604141,87451.59649167351
884.4313634189965,522833.3333,439929.6667,28.61499667,28.61501,28.61488,0.0,576.5125601604141,87451.59649167351
629.3811436550424,454133.3333,399653.0,29.2,0.0,0.0,29.2,576.5125601604141,87451.59649167351
926.5112865514221,459366.6667,359434.6667,30.31403333,30.31418333,0.0,30.31388333,576.5125601604141,87451.59649167351
841.732381852018,455533.3333,370312.6667,27.93961667,27.51332333,0.0,27.51332333,576.5125601604141,87451.59649167351
384.1073639345576,432366.6667,375927.6667,34.99416333,0.0,0.0,0.0,576.5125601604141,87451.59649167351
623.5139463296755,412100.0,352314.6667,29.13197667,0.0,0.0,29.13197667,576.5125601604141,87451.59649167351
277.98192142961926,376000.0,327777.3333,0.0,0.0,26.0011,0.0,576.5125601604141,87451.59649167351
860.684122429978,443100.0,343171.3333,28.72877667,0.0,28.72877667,28.72877667,576.5125601604141,87451.59649167351
1029.29154977693,441566.6667,321556.6667,27.65722333,27.65722333,27.65722333,27.65722333,576.5125601604141,87451.59649167351
274.9918755975784,400466.6667,373177.0,0.0,0.0,25.0,0.0,576.5125601604141,87451.59649167351
1105.3898235395627,465633.3333,347453.3333,28.8,28.8,28.8,28.8,576.5125601604141,87451.59649167351
288.70318492139995,396633.3333,331770.6667,0.0,0.0,27.45668,0.0,576.5125601604141,87451.59649167351
936.281619882496,428800.0,327635.0,0.0,30.6,30.6,30.6,576.5125601604141,87451.59649167351
1057.4291385272595,460600.0,343288.0,27.88337,27.89695,27.87468,28.26112667,576.5125601604141,87451.59649167351
1105.3898235395627,465633.3333,347453.3333,28.8,28.8,28.8,28.8,576.5125601604141,87451.59649167351
359.70620763539324,487033.3333,461603.6667,32.17496333,0.0,0.0,0.0,576.5125601604141,87451.59649167351
