time,chw_sup_P.p,chw_sup_m.m_flow,terminal_resist.y_actual
0.0,323770.1667,2.710505431213761e-20,1.0
9.912503885049511e-09,323770.1667,2.710505431213761e-20,0.9999999993633869
9.913495135438017e-05,323770.16670004406,7.048136432772649e-07,0.9999936332731431
0.0010903853398593311,323770.1667368336,0.000589254967889507,0.9999299750997032
0.003561748501142212,323770.1672070846,0.008109641106984493,0.9997712815103884
0.009163242649757363,323770.17021683534,0.05620256679476925,0.9994116862667268
0.02215426068698341,323770.18749217247,0.3316029377851585,0.9985782122616709
0.05358487604256499,323770.2872266877,1.8917196549149138,0.9965645954475493
0.13375354117407753,323771.0453260471,10.222038614173899,0.9914470776667114
0.368790605364098,323783.7879469221,43.251923933183136,0.9765954820121832
0.733109090043835,323837.32028187526,93.81533725936094,0.9540165607842541
1.097427574723572,323923.29755755403,138.3936461638254,0.9319666634016246
1.461746059403309,324036.9403399423,178.4452450587021,0.9104330277679815
1.8260645440830459,324174.35040293046,214.57261811947689,0.8894023131456223
2.6931615551716748,324578.74186153634,287.0799706032659,0.8413045872231497
3.5602585662603037,325070.26600861346,344.35414242051246,0.7958379792882795
4.548380155823407,325715.7718731973,395.4320615259833,0.7470481104848791
5.536501745386511,326440.70031723636,434.90432387961573,0.7012856565083347
6.524623334949615,327239.7133032037,465.378006859217,0.6583634476114115
7.5127449245127185,328112.332387429,488.7922366332009,0.6181060949086643
8.500866514075822,329062.89426695614,506.6887968004325,0.5803485223203627
9.488988103638926,330099.7896342909,520.2972178898914,0.5449354641274027
10.991929950086725,331868.9351236825,534.8746898065211,0.4952415216941867
12.494871796534522,333913.30080653477,544.1149742560085,0.4501635283023089
13.997813642982319,336288.3003649467,549.5746896651056,0.4092729155970308
15.500755489430116,339057.1292656723,552.2926611383338,0.37218097719884663
17.003697335877913,342292.29796629644,552.987144825764,0.33853491132134317
18.50663918232571,346075.4430241109,552.1458991115558,0.3080145579177599
20.009581028773507,350490.31707232835,550.023144066081,0.2803294921053125
22.449256941920474,359196.8298641111,543.9527205953714,0.24075640328356435
24.888932855067445,369980.8902857832,534.1133355605342,0.20697334621043917
27.328608768214416,382934.503035407,520.1889048010429,0.17813510544119043
29.768284681361386,397882.1953573598,501.7974364727122,0.15351946381996456
32.20796059450836,414388.6180831523,478.97939982167105,0.132508288608039
32.37763246262338,415581.46837568557,477.245978223967,0.13116724103532149
32.547304330738406,416778.1751869852,475.4926435103701,0.129840873457696
32.8802231031079,419134.2315656627,471.9931923159124,0.12728125077607247
33.2131418754774,421493.67138323205,468.4150389287187,0.12478016502847933
33.54606064784689,423845.68920727976,464.7601292614408,0.12234106001356776
33.87897942021639,426177.60623029765,461.0322213885595,0.11996811007200804
34.211898192585885,428477.3383940739,457.23919587701323,0.11766531189271466
34.54481696495538,430737.6246015013,453.4001723043424,0.11543617657520505
34.877735737324876,432952.5959903899,449.53707929984984,0.11328387369349614
35.52179840329441,437090.4685624574,442.0839674461065,0.1093493154591109
36.16586106926395,441009.527249928,434.80767278686216,0.1057333694776548
36.386095172969334,442294.85135657166,432.39159454805326,0.10457307500819807
36.60632927667472,443550.5228233798,430.02334176510567,0.10345268722811328
36.960500172322995,445503.4667884991,426.328152749024,0.1017360293478143
37.94870620185469,450433.65584576095,416.85413394264884,0.09751589269317758
38.514039679122234,452864.5450532672,412.0810441214592,0.09548530100998699
39.07937315638978,454982.7274897233,407.852406878847,0.09373772347533776
39.64470663365732,456770.93606165977,404.2237092062063,0.09227550908888611
40.210040110924865,458219.7976955404,401.2387833933603,0.09109798347835828
40.77537358819241,459328.1484187198,398.92541900639736,0.09020073812290084
41.34070706545995,460100.53070236417,397.29689637618634,0.08957698786225249
41.906040542727496,460544.84681283496,396.35408739420336,0.08921874747423457
42.47137401999504,460671.8050341788,396.0848706216884,0.08911668207228118
43.03670749726258,460495.1524940922,396.46305079825396,0.08925953744593407
43.60204097453013,460031.41087054496,397.4495675075022,0.08963419907748349
44.495801312130546,458758.3801640185,400.1292008712884,0.09066417399053314
45.389561649730965,456898.01321180403,403.97959061723316,0.09217564930221905
46.283321987331384,454545.2318776594,408.752631954797,0.09410202290582337
47.1770823249318,451803.8559684933,414.1995638707353,0.09637385834880355
48.07084266253222,448781.89561980957,420.08740522078375,0.09892079799908286
50.68068412769735,439309.7273977157,438.03341733613735,0.1072999385858688
53.29052559286247,430280.154494646,454.2544935049383,0.11590219651797173
55.9003670580276,422735.9125039651,466.5831983630354,0.12350863066110232
58.51020852319272,417253.5961236192,474.89460140328964,0.12934702285131128
61.12004998835785,413898.21798823547,479.80291236209547,0.13309718368150406
63.729891453522974,412419.49825349904,481.933692159584,0.1347999254953959
66.3397329186881,412475.0334352555,481.85398891526313,0.13473538763062215
68.94957438385322,413706.2519498905,480.0805673185455,0.13331642222807552
71.55941584901834,415748.27494043706,477.1104732879648,0.13101092036371853
74.16925731418345,418226.7228650509,473.4488619807083,0.1282864454589453
76.77909877934857,420769.3297343095,469.6143342436216,0.12556649497844496
80.84452476054813,424104.3086667276,464.4354187007703,0.12209772257234736
84.90995074174768,425962.51719715673,461.4597524435049,0.12020586057220164
87.65520273165636,426248.28971953876,460.9955255186896,0.1199171413745643
90.40045472156504,425884.1883479611,461.586672708068,0.12028509509705655
93.14570671147372,425075.0519416789,462.8898947547415,0.12110614963402865
95.8909587013824,424039.0557281308,464.53863904192,0.12216464516409671
98.63621069129108,422970.3024873695,466.2178936316091,0.1232658498707325
103.01958103742811,421543.0317777791,468.42926688445107,0.12475243055913858
107.40295138356514,420739.5494503516,469.6597669154611,0.12559794965625623
111.78632172970217,420607.1542597211,469.86158959952655,0.1257378991820268
116.1696920758392,420956.4376232436,469.3285804786236,0.12536907429555094
120.55306242197622,421489.44504006393,468.51164305539066,0.12480862088985076
124.93643276811325,421938.6653932669,467.8196636391783,0.12433843723358011
129.31980311425028,422159.71903927485,467.4779529379177,0.12410777780993817
133.70317346038732,422147.6201552145,467.49667653991105,0.12412039050290602
138.08654380652436,421989.5824333377,467.74102575014825,0.12428526655679734
142.4699141526614,421795.80636489775,468.04007475991733,0.12448775158913246
146.85328449879844,421646.97572861135,468.26934968222776,0.1246435163090159
151.2366548449355,421574.7652643079,468.3804632455674,0.12471916849743224
155.62002519107253,421570.0142990369,468.3877708753464,0.12472414768676864
160.00339553720957,421603.43101880443,468.3363638359374,0.12468913038622123
164.3867658833466,421645.0461414637,468.27231990414856,0.12464553720517854
171.55052257150606,421687.37463832495,468.207149841165,0.12460121400310752
178.71427925966552,421674.4607713629,468.2270353978475,0.12461473458578178
185.87803594782497,421629.59706078126,468.2960986049497,0.12466171864849519
193.04179263598442,421602.30938560737,468.338089601825,0.12469030556639454
200.20554932414387,421619.6127286151,468.3114641314853,0.12467217752194752
207.36930601230333,421661.7497914288,468.24660593860676,0.12462804432885409
214.53306270046278,421684.05630266503,468.2122598701099,0.12460468808557071
221.69681938862223,421662.2027542883,468.2459085757337,0.12462757000179847
228.86057607678168,421616.2041928301,468.31670938229297,0.1246757482827473
236.02433276494114,421590.17891569703,468.35675249585216,0.12470301593043474
243.1880894531006,421608.64605474984,468.3283396215602,0.12468366654443296
250.35184614126004,421652.59578795626,468.26069836291646,0.12463763051186322
257.5156028294195,421678.42827671074,468.2209262754096,0.12461058050814801
264.6793595175789,421660.82097983774,468.24803588827046,0.1246290169544891
271.84311620573834,421617.3029832162,468.3150185206373,0.124674597184451
279.00687289389776,421590.56555995083,468.3561576743681,0.12470261078061827
286.1706295820572,421606.3988534101,468.33179737361297,0.12468602092575112
293.3343862702166,421648.7095732446,468.266680717226,0.12464170044889895
300.49814295837604,421675.7239748325,468.22509035787,0.12461341196349707
307.66189964653546,421661.1307317608,468.24755901196625,0.12462869258996985
314.8256563346949,421620.8101795334,468.3096213813743,0.12467092310668355
321.9894130228543,421594.77605197765,468.3496800133001,0.12469819886041993
329.15316971101373,421605.7944445157,468.3327273594251,0.124686654170243
336.31692639917316,421639.3424808612,468.2810992271544,0.1246515109772804
343.4806830873326,421661.97193204635,468.2462639405139,0.12462781171062605
350.644439775492,421655.0380693977,468.25693864497117,0.12463507284566154
357.8081964636514,421629.6651262331,468.295993849242,0.12466164735131623
364.97195315181085,421611.90248132864,468.3233288398801,0.12468025489027276
372.1357098399703,421616.5840858152,468.31612479026614,0.12467535030362963
379.2994665281297,421635.70235088206,468.2867020032901,0.12465532366024926
