2.425225624642330935e-01,3.081613293024366151e-01
4.158784132281819756e-01,4.193854760552155336e-01
5.899614490415601153e-01,2.407498647132000347e-01
6.156428088398812476e-02,5.019381523215269425e-01
9.985682606177775922e-01,1.331374750939094131e-01
8.128957914598248236e-01,1.298314349940665052e-02
4.849840287458404564e-01,2.778481722852217950e-01
8.183966817232699031e-02,5.519421467423204497e-01
5.933582922730524789e-01,4.389348868699837203e-01
1.964974330996711177e-02,9.942005636485170550e-01
9.488311435543798078e-01,1.608283813995333711e-01
8.157556406388876136e-01,8.093704480946239954e-02
2.748225751516399362e-01,3.528517341943656627e-01
7.614934266433563866e-03,1.000000000000000000e+00
1.964974330996711177e-02,9.942005636485170550e-01
1.096559218115598644e-01,2.612598726763765145e-01
1.096559218115598644e-01,2.612598726763765145e-01
8.183966817232699031e-02,5.519421467423204497e-01
7.614934266433563866e-03,1.000000000000000000e+00
6.957965371344286831e-01,3.712438865755293693e-01
1.105194498441199324e-01,6.821571117346890700e-01
9.876984607182373033e-01,6.301669043102062218e-02
6.548943327286843585e-01,4.181153501528421246e-01
1.105194498441199324e-01,6.821571117346890700e-01
9.488311435543798078e-01,1.608283813995333711e-01
7.681683954509442858e-01,3.607168346217488053e-01
6.952361837438812975e-01,1.782366409612029523e-01
9.876984607182373033e-01,6.301669043102062218e-02
5.149656201450303339e-01,5.216833562467145802e-01
2.849054951861499374e-01,2.626639709348328466e-01
8.552848715592746565e-02,3.504035770367385227e-01
8.951750123459526476e-01,1.223922933854148243e-01
2.748225751516399362e-01,3.528517341943656627e-01
7.614934266433563866e-03,1.000000000000000000e+00
8.850176910140665487e-02,5.854387275987683603e-01
8.296926927217265213e-01,2.947933223233447642e-01
2.843690192334895062e-01,2.048456637295063276e-01
4.849840287458404564e-01,2.778481722852217950e-01
9.721012177690361300e-01,1.394648715240092707e-01
5.899614490415601153e-01,2.407498647132000347e-01
2.425225624642330935e-01,3.081613293024366151e-01
2.911102358006524837e-01,5.907520137347836986e-01
9.488311435543798078e-01,1.608283813995333711e-01
4.651287175773110016e-01,5.541054138320701261e-01
3.950685934590379700e-02,2.842869129677053630e-01
4.258347433745564570e-01,4.809753278132548049e-01
6.815258444465949195e-02,7.385716476270803854e-01
1.670477209219999593e-01,6.182284633292796094e-01
3.221884255473325687e-01,4.475451542152296125e-01
9.876984607182373033e-01,6.301669043102062218e-02
6.156428088398812476e-02,5.019381523215269425e-01
5.899614490415601153e-01,2.407498647132000347e-01
2.843690192334895062e-01,2.048456637295063276e-01
3.849773178293478537e-01,2.358021746407085451e-01
6.156428088398812476e-02,5.019381523215269425e-01
4.849840287458404564e-01,2.778481722852217950e-01
7.681683954509442858e-01,3.607168346217488053e-01
5.899614490415601153e-01,2.407498647132000347e-01
1.670477209219999593e-01,6.182284633292796094e-01
6.957965371344286831e-01,3.712438865755293693e-01
8.568674119091107544e-02,3.117965909676090330e-01
2.911102358006524837e-01,5.907520137347836986e-01
8.128957914598248236e-01,1.298314349940665052e-02
4.651287175773110016e-01,5.541054138320701261e-01
4.258347433745564570e-01,4.809753278132548049e-01
2.843690192334895062e-01,2.048456637295063276e-01
8.068107885306554650e-01,3.614480267762395505e-01
1.105194498441199324e-01,6.821571117346890700e-01
1.964974330996711177e-02,9.942005636485170550e-01
1.096559218115598644e-01,2.612598726763765145e-01
1.670477209219999593e-01,6.182284633292796094e-01
4.849840287458404564e-01,2.778481722852217950e-01
5.899614490415601153e-01,2.407498647132000347e-01
3.950685934590379700e-02,2.842869129677053630e-01
6.831567075939208866e-01,4.407896763908934479e-01
5.149656201450303339e-01,5.216833562467145802e-01
7.614934266433563866e-03,1.000000000000000000e+00
7.681683954509442858e-01,3.607168346217488053e-01
1.105194498441199324e-01,6.821571117346890700e-01
7.614934266433563866e-03,1.000000000000000000e+00
8.296926927217265213e-01,2.947933223233447642e-01
1.964974330996711177e-02,9.942005636485170550e-01
9.721012177690361300e-01,1.394648715240092707e-01
4.158784132281819756e-01,4.193854760552155336e-01
4.560875949334337598e-01,5.369913095602230069e-01
2.911102358006524837e-01,5.907520137347836986e-01
1.964974330996711177e-02,9.942005636485170550e-01
8.183966817232699031e-02,5.519421467423204497e-01
7.940657287427426159e-01,3.703600290196382844e-02
1.000000000000000000e+00,0.000000000000000000e+00
8.951750123459526476e-01,1.223922933854148243e-01
9.985682606177775922e-01,1.331374750939094131e-01
2.849054951861499374e-01,2.626639709348328466e-01
4.849840287458404564e-01,2.778481722852217950e-01
0.000000000000000000e+00,3.417874833752228003e-01
7.614934266433563866e-03,1.000000000000000000e+00
4.651287175773110016e-01,5.541054138320701261e-01
7.681683954509442858e-01,3.607168346217488053e-01
6.815258444465949195e-02,7.385716476270803854e-01
0.000000000000000000e+00,3.417874833752228003e-01
4.922596164261959228e-01,4.821637725067274838e-01
1.096559218115598644e-01,2.612598726763765145e-01
7.354395514430739356e-02,8.677019214991897877e-01
9.721012177690361300e-01,1.394648715240092707e-01
0.000000000000000000e+00,3.417874833752228003e-01
1.964974330996711177e-02,9.942005636485170550e-01
5.149656201450303339e-01,5.216833562467145802e-01
9.488311435543798078e-01,1.608283813995333711e-01
2.594689048898012884e-01,1.121793038739122977e-01
8.183966817232699031e-02,5.519421467423204497e-01
8.128957914598248236e-01,1.298314349940665052e-02
8.850176910140665487e-02,5.854387275987683603e-01
4.158784132281819756e-01,4.193854760552155336e-01
2.843690192334895062e-01,2.048456637295063276e-01
4.158784132281819756e-01,4.193854760552155336e-01
3.221884255473325687e-01,4.475451542152296125e-01
