time,chw_sup_P.p,chw_sup_m.m_flow,terminal_resist.y_actual
0.0,381018.3333,-8.595352748103845e-17,1.0
1.5631466671475435e-08,381018.3333,-8.595352748103845e-17,0.9999999989960966
0.00015633029818142583,381018.3333001724,2.7589219385070645e-06,0.9999899600635113
0.0017194769653289693,381018.3334056429,0.0016899126392672039,0.9998895775238112
0.005233326986045792,381018.3343937481,0.017488192367538045,0.9996639604315997
0.01282466376654684,381018.340059315,0.1079666856275367,0.9991767100797612
0.029641524043181492,381018.3695417739,0.5769981348918104,0.9980981703875853
0.06863194806721061,381018.5260381878,2.9663488011290116,0.995602057096486
0.16395486334954187,381019.8097073327,14.050055243538571,0.989526087021422
0.39434033788728284,381033.91033753863,46.177142718163736,0.9749947196404091
0.9248622193295039,381124.3291043796,116.42246360578547,0.9423419920792567
1.4553841007717248,381276.81146572105,175.7187174568419,0.9107949073672212
1.9859059822139458,381478.62510086206,226.64365131279632,0.8803184183096951
2.5164278636561668,381720.3386833677,270.5358347469477,0.8508749154720779
3.565563970861768,382290.8743278598,340.5629766155929,0.795553021794761
4.614700078067369,382960.3678509173,393.3900325045318,0.7438727959182078
5.66383618527297,383714.79905787366,433.4635033862379,0.6955924036991464
6.712972292478572,384549.7629750363,463.8943178217134,0.65048785356667
7.762108399684173,385466.98288787145,486.94187097513463,0.6083504256909843
8.811244506889775,386473.0567876989,504.314456360161,0.568985113808993
9.860380614095376,387578.42588571,517.3174512694321,0.5322096289729948
10.909516721300978,388796.58373709064,526.947885436625,0.49785360621855324
11.95865282850658,390143.51131860237,533.9639402529658,0.46575786562677063
13.007788935712181,391637.31226410915,538.9393166653022,0.43577369763834156
14.056925042917783,393298.0095437036,542.3063863721469,0.4077621792941195
15.106061150123384,395147.4666503183,544.390309434617,0.38159352967502236
16.834819166115295,398669.31487314124,545.6329782969514,0.3421775017788509
18.563577182107206,402886.5188818127,544.8079223575814,0.30694300674928726
20.292335198099117,407924.37786345335,542.316005816229,0.2754431782976383
22.021093214091028,413894.01890071365,538.2000181335951,0.24728221103976478
23.351405370143716,419164.68679442845,533.7615313323432,0.22766286788249934
24.131002382260753,422538.5303002532,530.6207928582612,0.21692847914434066
24.569263272841457,424529.4787180962,528.6774021047033,0.21112856769961746
25.00752416342216,426587.93694205134,526.6066428557705,0.20549420634497767
25.28650418527988,427932.5980768844,525.223731424833,0.20199429208928604
25.5654842071376,429302.9266782318,523.7925895453047,0.19856310746607367
25.91513730991068,431055.11595675425,521.9345370083923,0.1943614457823423
26.26479041268376,432842.7257809181,520.0041493905164,0.19027146938047534
26.614443515456838,434660.8829376336,517.9963728974469,0.18629496429762843
26.964096618229917,436505.73461884854,515.9147783030301,0.18243364963132014
27.573457100407584,439771.743130863,512.125744728066,0.17598494707927473
28.18281758258525,443080.5044364951,508.1625375147243,0.16990094002164566
28.79217806476292,446403.95062902156,504.07172917008154,0.16419085344895376
29.401538546940586,449709.448769617,499.90265513470706,0.15886346371949114
30.010899029118253,452955.1048752197,495.68919336244693,0.15392674458707284
31.112656933467964,458548.1838153218,488.16090632644665,0.14601361277316366
32.21441483781767,463599.2741588878,481.1043895912571,0.1394280615246567
33.984709234781995,470081.1280621651,471.7631584445992,0.1316461750935971
35.75500363174632,473999.4881333317,465.93046970139665,0.12724614299346063
37.525298028710644,475130.79561698955,464.2248669648938,0.12601506946673688
39.29559242567497,473696.68694065657,466.4337546465715,0.12759178797347892
41.06588682263929,470232.8403401116,471.6321249499005,0.13149754628172414
42.83618121960362,465434.3914055687,478.6334617363041,0.13719435369188437
44.60647561656794,459989.6543434393,486.3716582031302,0.14414332131367705
46.376770013532266,454435.55765024375,493.99661873121363,0.1518452586079398
48.14706441049659,449142.2313701499,500.9692427385997,0.15986444963687513
49.917358807460914,444334.89634962386,507.05538261373187,0.16784183369817154
51.68765320442524,440120.324360019,512.2265667462116,0.17549947146636488
54.65215403154373,434406.06559716933,518.9443839216173,0.18708120623658264
57.61665485866222,430205.00400309445,523.6496763111957,0.1966792446535059
60.581155685780715,427241.0206889868,526.8767096157003,0.20414130164352307
63.54565651289921,425244.1441551644,529.005752061754,0.20954507146329676
66.5101573400177,423999.3362750288,530.3121274417666,0.21308441458442123
69.4746581671362,423337.0188825528,531.0003504445356,0.2150250023379562
72.43915899425468,423116.1861057566,531.22875534161,0.21568128155393687
77.37823564179271,423421.9230517967,530.9125078324179,0.21477397121103275
82.31731228933074,424199.2426127091,530.103573453458,0.21250672869663295
87.25638893686877,425111.6103683902,529.1456015244586,0.2099154120093743
92.1954655844068,425927.29968364636,528.2817108331705,0.20765965264695033
97.13454223194483,426515.9244397417,527.6541416890849,0.20606612777682154
102.07361887948286,426833.04286977526,527.3146517489993,0.20521918615702772
107.0126955270209,426898.5961282566,527.2443576537055,0.20504510404694573
111.95177217455893,426772.4914871764,527.3795540522765,0.20538028925372043
116.89084882209696,426530.13016014226,527.6389604275248,0.20602801893952974
121.82992546963499,426242.2073495093,527.9463923067851,0.20680362973623462
129.92329219416436,425801.22792215523,528.4156573326395,0.20800463902231206
138.01665891869374,425501.7569266063,528.7332136871048,0.20882944704505227
146.1100256432231,425360.38927685155,528.8827968806868,0.2092214298618728
154.20339236775249,425321.3308579851,528.924088183399,0.20933003003191147
162.29675909228186,425316.5131558169,528.9291803859508,0.20934343452279916
170.39012581681123,425306.8780745539,528.9393637851399,0.20937024857451916
178.4834925413406,425287.9525452598,528.9593630212581,0.20942294046835958
186.57685926586998,425271.12098443916,528.9771462371641,0.20946982808161527
194.67022599039936,425263.83216713124,528.9848462591076,0.20949014003859764
202.76359271492873,425263.2072507926,528.9855064399682,0.20949188173656402
210.8569594394581,425261.7472687422,528.9870487381817,0.2094959509458476
223.46813369598055,425253.08938142244,528.9961942026764,0.20952008560388966
236.079307952503,425238.4684228547,529.0116367507607,0.20956085744257613
248.69048220902545,425226.9915235739,529.0237570020622,0.20959287463308565
270.5697341624415,425223.06669428095,529.027901525729,0.20960382635064018
292.4489861158575,425234.7608603828,529.0155522886263,0.20957119921885153
314.32823806927354,425243.7452591571,529.0060636397602,0.20954614039867567
336.20749002268957,425239.32960974815,529.0107272239069,0.2095584554349746
358.0867419761056,425228.4445728748,529.0222225753591,0.20958882042568852
379.96599392952163,425223.8233642136,529.0271025166218,0.20960171486162793
414.2232801811447,425228.18880770524,529.0224926661967,0.20958953403257297
469.7303390764469,425233.83146971284,529.0165337946419,0.20957379182277333
525.2373979717491,425235.91875687987,529.0143294534856,0.2095679692857638
609.9241427029857,425232.38584953046,529.0180604577673,0.20957782463352162
811.3144509945464,425229.64804034366,529.0209516914431,0.2095854627230387
1000.0,425228.5527100028,529.0221083812082,0.2095885187154831
