time,chw_sup_P.p
0.0,267000.0
2.510353052542731e-09,267000.0
2.5106040878479854e-05,267000.0000000108
0.000276141346132753,267000.00002739695
0.0008010449162177751,267000.00043101376
0.0017856491038430013,267000.0027024552
0.003541700274149486,267000.0117818074
0.006626329638717226,267000.0433573492
0.012091667159751907,267000.14851962647
0.022766114898499314,267000.56434520957
0.04050287509819984,267002.55379131646
0.05823963529790036,267007.90176885866
0.07597639549760088,267016.2535858662
0.0937131556973014,267026.1972562122
0.11342837485602944,267038.32125873497
0.13314359401475748,267051.73455542827
0.1528588131734855,267066.7951093909
0.18794547127984373,267098.8344214371
0.22303212938620195,267138.9287070007
0.2581187874925602,267186.2427985959
0.29320544559891837,267239.7960071917
0.34596700176533174,267330.90354491526
0.3987285579317451,267433.96188470087
0.4514901140981585,267548.2728969619
0.539577242655152,267762.553040367
0.6276643712121454,268004.01157171256
0.7157514997691388,268270.4808052781
0.8038386283261322,268559.93631866714
0.8919257568831256,268870.3977034917
0.980012885440119,269200.02309294284
1.0681000139971124,269547.12766732735
1.156187142554106,269910.1684122172
1.3148247443448953,270599.70892798447
1.4734623461356846,271328.98358691944
1.632099947926474,272091.48643255373
1.7907375497172633,272881.334740208
1.9493751515080526,273693.1420415295
2.108012753298842,274522.0331921576
2.2666503550896313,275363.5992737028
2.526600887513429,276759.76276500616
2.786551419937227,278164.17966229183
3.046501952361025,279564.14878945885
3.3064524847848227,280949.2138221259
3.5664030172086205,282310.88154505414
3.8263535496324184,283642.3508943839
4.086304082056216,284938.26869310107
4.3462546144800145,286194.53142569115
4.606205146903813,287408.1009812399
5.005033298961978,289182.3561329385
5.403861451020143,290846.87735491246
5.802689603078308,292400.4519367089
6.201517755136473,293844.2387709195
6.600345907194638,295181.1353070663
6.999174059252804,296415.2513286933
7.398002211310969,297551.49578802695
7.796830363369134,298595.27447441977
8.195658515427299,299552.25765130186
8.594486667485464,300428.204996739
8.99331481954363,301228.83660141326
9.392142971601794,301959.7393685206
9.79097112365996,302626.30039039854
10.189799275718125,303233.6614572079
10.58862742777629,303786.690330284
10.987455579834455,304289.9649507775
11.38628373189262,304747.767243284
11.785111883950785,305164.0839349563
12.18394003600895,305542.61254278023
12.582768188067115,305886.77112582227
12.98159634012528,306199.7106325656
13.380424492183446,306484.328884142
13.77925264424161,306743.2854756142
14.178080796299776,306979.01708657516
14.576908948357941,307193.75282661634
14.975737100416106,307389.529325013
15.374565252474271,307568.20534664753
15.773393404532436,307731.47578711633
16.1722215565906,307880.8849571729
16.571049708648765,308017.8391041851
16.96987786070693,308143.6181429239
17.368706012765095,308259.3865881458
17.76753416482326,308366.2036989496
18.166362316881425,308465.0328578035
18.56519046893959,308556.75021491986
19.17176334683364,308684.37963131006
19.77833622472769,308799.8743303253
20.384909102621737,308905.39408961724
20.991481980515786,309002.8120660093
21.598054858409835,309093.7533917938
22.204627736303884,309179.63004861586
22.811200614197933,309261.67152402044
23.417773492091982,309340.9504243929
24.02434636998603,309418.4036855508
24.63091924788008,309494.85067610804
25.23749212577413,309571.0089002996
25.844065003668177,309647.5073587689
26.450637881562226,309724.897617603
27.057210759456275,309803.6629276059
27.663783637350324,309884.2258189078
28.270356515244373,309966.9544409814
28.876929393138422,310052.16777999874
29.800387903390835,310187.27401633817
30.723846413643248,310329.54821296793
31.64730492389566,310479.5748178167
32.57076343414808,310637.75244598434
33.49422194440049,310804.30503018026
34.41768045465291,310979.29277122795
35.341138964905326,311162.6228842272
36.26459747515774,311354.0598240673
37.18805598541016,311553.2417682516
38.111514495662576,311759.69545595016
39.03497300591499,311972.84067224956
40.455603719298985,312312.2278310367
41.87623443268298,312663.04334366234
43.29686514606697,313022.20474450226
44.71749585945096,313386.4837328326
46.138126572834956,313752.6447766448
47.55875728621895,314117.5708023241
48.97938799960294,314478.3669288221
50.400018712986935,314832.4362821594
51.82064942637093,315177.5277315583
53.24128013975492,315511.7590089616
54.66191085313891,315833.6193074542
56.082541566522906,316141.9553182391
57.5031722799069,316435.95810809056
58.92380299329089,316715.1364374124
60.344433706674884,316979.22032895614
61.76506442005888,317228.15959456726
63.18569513344287,317462.0893788922
64.60632584682686,317681.2955911883
66.02695656021085,317886.183494824
67.44758727359483,318077.2499139249
68.86821798697882,318255.0591307377
70.2888487003628,318420.222315235
71.70947941374679,318573.38023918995
73.85394777382473,318783.2951272993
75.99841613390267,318969.6500041589
78.1428844939806,319134.6607983455
80.28735285405854,319281.0141072771
82.43182121413648,319412.0938301218
