time,chw_sup_m.m_flow,terminal_resist.y_actual
0.0,0.0,1.0
6.4310304021695405e-09,0.0,0.9999999995869784
6.431673505209757e-05,3.893944122584757e-07,0.9999958693881054
0.0007074197752690516,0.00041363293452881424,0.9999545685480721
0.0024770931022384864,0.008778504905240953,0.9998409268563028
0.006681444944373166,0.06860449883591455,0.9995709913169996
0.016892172805905922,0.4460556587143443,0.9989157291212174
0.04260446120871565,2.7934798743136113,0.9972675908207175
0.11007747636360798,16.509243766375207,0.9929556541952068
0.2877571775688028,69.15239935307187,0.981690440761894
0.6502805786746679,178.14757233716279,0.9591030918469204
1.012803979780533,275.17386787241014,0.9370411695129205
1.3753273808863982,361.8519101127804,0.9154930856243325
1.7378507819922633,439.96483568127536,0.8944464395559178
2.519681181527066,583.3784317540808,0.850708132512728
3.301511581061869,698.7300834588942,0.8091334871960999
4.083341980596672,791.837719774048,0.7696146964093753
4.865172380131475,867.0389088254622,0.7320500047674121
5.647002779666278,927.6564999189213,0.6963428711104281
6.428833179201081,976.3059472812162,0.6624015112864129
7.2106635787358835,1015.112648458319,0.6301386351567193
7.992493978270686,1045.7974943782144,0.5994712436546445
8.77432437780549,1069.7527141868738,0.5703204341313187
9.556154777340293,1088.0948577633908,0.5426112054486808
10.795638214339206,1107.722728165391,0.5014638732363891
12.03512165133812,1117.9386561889555,0.46349546030671074
13.274605088337033,1120.644443614307,0.42845926178648963
14.514088525335946,1117.1791228294978,0.3961289353392136
15.75357196233486,1108.4997271686543,0.3662961475127161
16.993055399333773,1095.0856139112072,0.3387683617792914
18.232538836332687,1077.5370389399916,0.31336752572481097
20.26418214660803,1040.6895349220752,0.2759064784477768
22.29582545688337,995.3231381831235,0.2430700092388657
24.327468767158713,940.9875419470668,0.21428786840202038
26.359112077434055,881.5525422062572,0.18906016024125571
28.390755387709397,818.6889964957822,0.1669480914724406
30.42239869798474,754.0877284958814,0.14756673653983599
30.661904216199222,746.5189169236037,0.1454458547906619
30.901409734413704,738.9706949263343,0.14335793486789133
31.140915252628186,731.4466100568137,0.14130337963509457
31.38042077084267,723.9545073405143,0.13928322046998637
31.61992628905715,716.503559562056,0.13729878611495
32.15410959616798,700.0795778271473,0.13300767104744046
32.47634083386003,690.3370122580405,0.13051388788772614
32.79857207155208,680.7427133049769,0.12809391471231898
33.12080330924413,671.3151710294239,0.12574938129476035
