4.259777983193278050e-01,4.465022561041600557e-01,6.261071334000000155e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.261071334000000155e-01
5.077290174291939628e-01,4.826666414631473057e-01,5.634640000000000759e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.638801999999999426e-01
4.927897083722378446e-01,3.553527869235179604e-01,5.404231999999999925e-01,5.404231999999999925e-01,5.404231999999999925e-01,5.404231999999999925e-01
3.358232181761593993e-01,3.587113511757805129e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.235731333999999793e-01,0.000000000000000000e+00
3.163191201369437433e-01,3.556480171082221919e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
5.053428776844072212e-01,5.266731278262745120e-01,5.839999999999999636e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.839999999999999636e-01
4.453781512605042847e-01,4.623448321438911046e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.335353999999999930e-01,5.335353999999999930e-01
7.400145241207597424e-01,6.873892888582612271e-01,0.000000000000000000e+00,6.280000000000000027e-01,0.000000000000000000e+00,6.280000000000000027e-01
6.597157379396203503e-01,6.643751194550230332e-01,5.641211334000000299e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.641269333999999747e-01
5.537918870214753042e-01,3.777661674687713411e-01,5.629167334000000356e-01,5.629075333999999931e-01,5.619135333999999427e-01,5.617919333999999987e-01
5.825293078120138413e-01,3.423488947085530087e-01,6.168614000000000042e-01,6.168614000000000042e-01,6.168614000000000042e-01,6.168614000000000042e-01
4.760867307812014504e-01,4.388805016122415692e-01,5.424212666000000072e-01,5.424212666000000072e-01,5.424212666000000072e-01,0.000000000000000000e+00
3.935055502645503078e-01,4.172125123801037061e-01,6.061479333999999497e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.061479333999999497e-01
4.369747899159664439e-01,4.544984274091803389e-01,6.228482666000000334e-01,6.228482666000000334e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.971470068471833814e-01,3.812030579648234552e-01,5.918836666000000246e-01,0.000000000000000000e+00,5.918004000000000042e-01,5.918468665999999656e-01
4.266002695300343261e-01,4.459092138062715205e-01,6.337110665999999837e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.337141333999999349e-01
4.887436455026455961e-01,3.938265080922437322e-01,6.056481334000000105e-01,6.056481334000000105e-01,0.000000000000000000e+00,6.056481334000000105e-01
5.878203131030190765e-01,4.435912707936099930e-01,5.406009334000000388e-01,5.406009334000000388e-01,5.406009334000000388e-01,5.406009334000000388e-01
4.627035997510116072e-01,3.211302059619996485e-01,5.854696665999999938e-01,0.000000000000000000e+00,5.854696665999999938e-01,5.854696665999999938e-01
4.030501089324619590e-01,3.469787554594330747e-01,5.712752666000000534e-01,5.712752666000000534e-01,0.000000000000000000e+00,5.712752666000000534e-01
5.901027077497666973e-01,5.224874031875814673e-01,5.426071333999999968e-01,5.426071333999999968e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.979769685652039590e-01,3.577413096198727160e-01,5.410518666000000421e-01,5.410518666000000421e-01,5.410518666000000421e-01,5.410518666000000421e-01
4.589687724867725360e-01,4.740722634868410057e-01,5.647735334000000273e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.647735334000000273e-01
4.418508141923436772e-01,3.030488740544420856e-01,5.656184666000000361e-01,5.656184666000000361e-01,5.656184666000000361e-01,5.656184666000000361e-01
6.484075110488640714e-01,5.791965268229638530e-01,0.000000000000000000e+00,7.236460000000000115e-01,7.236460000000000115e-01,0.000000000000000000e+00
5.258844276377218074e-01,4.466511620316429010e-01,5.825320000000000498e-01,5.825320000000000498e-01,0.000000000000000000e+00,5.825320000000000498e-01
4.962133000311236275e-01,3.468315708176036849e-01,5.785196665999999821e-01,5.785645999999999844e-01,5.785775334000000658e-01,5.786301334000000240e-01
5.037866996576408907e-01,4.316340250926889999e-01,6.411319333999999648e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.410834665999999293e-01
5.182072829131653124e-01,4.181842752216648473e-01,6.046240666000000097e-01,0.000000000000000000e+00,6.046240666000000097e-01,6.046240666000000097e-01
6.337794375972611860e-01,6.314255565359943034e-01,5.839999999999999636e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.839999999999999636e-01
4.912335303454716251e-01,4.379862043716432618e-01,5.504229999999999956e-01,5.504229999999999956e-01,0.000000000000000000e+00,5.504229999999999956e-01
4.274302312480548482e-01,3.427930308207400301e-01,6.084391333999999985e-01,6.084391333999999985e-01,6.084391333999999985e-01,0.000000000000000000e+00
4.991181655773421211e-01,3.513899912419637950e-01,5.710060000000000136e-01,5.710060000000000136e-01,5.710060000000000136e-01,5.710060000000000136e-01
4.407096171802055151e-01,3.668538464798035137e-01,5.539999999999999369e-01,0.000000000000000000e+00,5.539999999999999369e-01,5.539999999999999369e-01
5.719472972300032598e-01,3.348020238891172840e-01,6.121594000000000202e-01,6.121594000000000202e-01,6.121594000000000202e-01,6.121594000000000202e-01
4.337586884531591247e-01,3.471328260185321257e-01,6.082623334000000215e-01,6.082623334000000215e-01,0.000000000000000000e+00,6.082623334000000215e-01
8.886813983815750051e-01,8.865808920864086673e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.640522875816994186e-01,3.727584468170453413e-01,5.748248000000000246e-01,0.000000000000000000e+00,5.748248000000000246e-01,5.748248000000000246e-01
4.396721649548708810e-01,3.517661295989376602e-01,5.583878665999999491e-01,5.583878665999999491e-01,0.000000000000000000e+00,5.583878665999999491e-01
