time,chw_sup_P.p
0.0,271000.0
2.510353052542731e-09,271000.0
2.5106040878479854e-05,271000.00000027247
0.000276141346132753,271000.00038216775
0.0007791286112963272,271000.0043566672
0.0017100453735486123,271000.02353776223
0.0033620016473299534,271000.0956394099
0.006257885781270492,271000.3396403587
0.011379365464461402,271001.137035741
0.021289910209878027,271004.01624354505
0.03876774919985625,271013.99117827194
0.05624558818983447,271033.1080479394
0.07372342717981269,271064.67393538175
0.0912012661697909,271109.45072895713
0.10997573783802699,271171.3544445986
0.12875020950626306,271246.6433282837
0.14752468117449916,271335.13465639483
0.18376061828446533,271542.4874878153
0.2199965553944315,271797.5128904448
0.25623249250439767,272099.5872427225
0.2924684296143638,272448.7827686224
0.32870436672433,272842.9085534571
0.3859398840286655,273553.6119232433
0.44317540133300104,274367.9080033866
0.5004109186373366,275280.4444417637
0.5576464359416721,276285.7836661854
0.6567222630816253,278229.86708197143
0.7557980902215785,280410.0667557451
0.8548739173615317,282802.24372798216
0.953949744501485,285384.03991850803
1.0530255716414383,288135.73084580706
1.2057506621386147,292671.34886488883
1.3584757526357911,297515.35611248575
1.5112008431329675,302619.9694576986
1.663925933630144,307943.7849477728
1.8166510241273204,313450.04145934153
1.9693761146244968,319103.6345154084
2.122101205121673,324871.5222022359
2.27482629561885,330723.86017541966
2.572561134161911,342276.92379768746
2.7716272312825354,350039.7854911773
2.97069332840316,357783.94633381936
3.1697594255237846,365473.8250559371
3.3688255226444093,373079.2156095782
3.567891619765034,380574.65993627027
3.7669577168856585,387938.95496431604
3.966023814006283,395154.6378501415
4.377320818132405,409534.6635560124
4.654485869203012,418788.2534675965
4.931650920273619,427669.5714650481
5.208815971344227,436168.57375300745
5.485981022414834,444280.7228819394
5.763146073485442,452005.9778120528
6.040311124556049,459347.9185679117
6.317476175626656,466313.0001076798
6.594641226697264,472909.932047731
7.028626665126152,482525.2880022287
7.462612103555041,491310.0884159995
7.89659754198393,499315.0980248607
8.330582980412819,506593.34789534344
8.764568418841709,513198.3277114298
9.198553857270598,519182.707497689
9.632539295699488,524597.4581234058
10.066524734128377,529491.2541917352
10.500510172557266,533910.086745346
10.934495610986156,537897.0435807724
11.368481049415045,541492.2202080481
11.802466487843935,544732.7234449226
12.236451926272824,547652.7366403942
12.670437364701714,550283.6269623139
13.104422803130603,552654.082472423
13.538408241559493,554790.2686107474
13.972393679988382,556715.9945127417
14.406379118417272,558452.8819122666
14.840364556846161,560020.5322373039
15.27434999527505,561436.6892510592
15.70833543370394,562717.395192614
16.142320872132828,563877.1387578866
16.576306310561716,564928.9939030283
17.010291748990603,565884.7491122687
17.44427718741949,566755.0271527558
17.87826262584838,567549.3954756793
18.312248064277266,568276.4675128864
18.746233502706154,568943.9952451895
19.180218941135042,569558.9535313916
19.61420437956393,570127.6167341757
20.048189817992817,570655.6281761089
20.482175256421705,571148.0629472944
20.916160694850593,571609.4845806756
21.568975450671108,572254.0640307124
22.221790206491622,572849.8905522563
22.874604962312137,573407.3947418588
23.527419718132652,573935.4524724828
24.180234473953167,574441.5986670827
24.833049229773682,574932.2170262041
25.485863985594197,575412.7035183755
26.13867874141471,575887.599582318
26.791493497235226,576360.6999026188
27.44430825305574,576835.1432987147
28.097123008876256,577313.4913965984
28.74993776469677,577797.7957191255
29.402752520517286,578289.653799309
30.0555672763378,578790.2566590076
30.708382032158315,579300.4303790308
31.36119678797883,579820.6734127835
32.369853758156786,580644.6808282179
33.37851072833474,581492.6930865343
34.38716769851269,582363.0251604499
35.39582466869064,583252.9795699419
36.404481638868596,584159.0630703218
37.41313860904655,585077.2055838613
38.4217955792245,586002.9704516123
39.43045254940245,586931.7427017826
40.439109519580406,587858.8929220509
41.44776648975836,588779.8903255638
42.45642345993631,589690.3121248821
44.04931154895457,591096.9862657819
45.64219963797283,592453.6908961259
47.23508772699109,593749.2089229068
48.82797581600935,594975.6235549826
50.42086390502761,596127.8968392477
52.01375199404587,597203.4700808515
53.60664008306413,598201.7135736371
55.19952817208239,599123.5028872981
56.79241626110065,599971.1392299649
58.38530435011891,600747.81394226
59.97819243913717,601457.4144092414
61.57108052815543,602104.2276892791
63.16396861717369,602692.7479173073
64.75685670619194,603227.3639481885
66.3497447952102,603712.3226007101
67.94263288422846,604151.7079442602
69.53552097324672,604549.4100222613
71.12840906226498,604909.0971530711
72.72129715128324,605234.1974333631
74.3141852403015,605527.8903251186
75.90707332931976,605793.1067249501
77.49996141833802,606032.5352198286
79.90441921524234,606350.4875507005
82.30887701214667,606622.7438973616
84.71333480905099,606855.8115855248
87.11779260595532,607055.2987032298
89.52225040285964,607226.0233610512
91.92670819976397,607372.1189841062
94.33116599666829,607497.1304474676
96.73562379357261,607604.1074451301
99.14008159047694,607696.0875567175
101.54453938738126,607775.883734403
103.94899718428559,607845.4882045698
106.35345498118991,607906.3687175224
108.75791277809424,607959.6654308408
111.16237057499856,608006.3032824434
113.56682837190289,608047.0602788941
115.97128616880721,608082.6103306775
118.37574396571154,608113.5500161401
120.78020176261586,608140.4147640383
123.18465955952018,608163.6882647328
125.58911735642451,608183.8078909441
127.99357515332883,608201.1680258374
130.39803295023316,608216.1224823631
132.80249074713748,608228.9867058411
135.2069485440418,608240.0401200915
137.61140634094613,608249.5287352571
140.01586413785046,608257.6679734148
142.42032193475478,608264.6455963668
144.8247797316591,608270.6246184593
147.22923752856343,608275.7461141625
149.63369532546776,608280.1318568964
152.03815312237208,608283.8867469656
154.4426109192764,608287.1010063835
156.84706871618073,608289.8521365314
159.25152651308505,608292.2066476111
161.65598430998938,608294.221575517
164.0604421068937,608295.9458043671
166.46489990379803,608297.4212139791
168.86935770070235,608298.6836718968
171.27381549760668,608299.7638889502
173.678273294511,608300.6881558009
176.08273109141533,608301.4789760618
178.48718888831965,608302.1556098197
180.89164668522398,608302.7345398208
183.2961044821283,608303.2298711101
185.70056227903262,608303.6536734742
188.10502007593695,608304.0162747714
190.50947787284127,608304.3265121032
192.9139356697456,608304.5919468405
195.31839346664992,608304.8190486863
197.72285126355425,608305.0133532188
202.3033001730124,608305.3092104346
206.88374908247053,608305.5289096483
211.46419799192867,608305.692079281
216.0446469013868,608305.813366408
220.62509581084495,608305.903568222
225.2055447203031,608305.9706177746
229.78599362976124,608306.0204174957
234.36644253921938,608306.0574062571
238.94689144867752,608306.0849007526
243.52734035813566,608306.1053451106
250.68410949989126,608306.1272771347
257.8408786416469,608306.1409998599
264.9976477834025,608306.1495983535
272.1544169251581,608306.1550466109
279.3111860669137,608306.1585263965
292.3706258867718,608306.1620831646
305.4300657066299,608306.1637814236
318.48950552648796,608306.1644514152
331.54894534634604,608306.1645679488
344.60838516620413,608306.1645103858
357.6678249860622,608306.1644724768
370.7272648059203,608306.1644755249
383.7867046257784,608306.1644823616
396.84614444563647,608306.1644762357
416.4475821300481,608306.164458971
436.0490198144597,608306.1644563237
455.65045749887133,608306.1644644744
475.25189518328295,608306.1644662543
494.8533328676946,608306.1644606141
500.0,608306.1644607086
