NB2_S_x_NYZ_x_x_Fcw_x,NB2_S_1_NYZ_sys_x_PcwOut_x,NB2_S_1_NYZ_sys_x_PcwIn_x,NB2_S_1_NYZ_cwp_9_HzSPR_x,NB2_S_1_NYZ_cwp_10_HzSPR_x,NB2_S_1_NYZ_cwp_11_HzSPR_x,NB2_S_1_NYZ_cwp_12_HzSPR_x
287.4867333,389400.0,324681.3333,0.0,0.0,27.69802333,0.0
298.36296,297333.3333,232466.3333,0.0,0.0,28.14063667,0.0
302.8970933,252200.0,187673.6667,0.0,0.0,28.81469333,0.0
310.4601733,241400.0,176303.3333,0.0,0.0,29.22559,0.0
316.2194933,345800.0,281133.0,0.0,0.0,29.92116,0.0
330.1260667,395666.6667,330439.6667,0.0,0.0,30.83131667,0.0
337.24572,394966.6667,330411.0,0.0,0.0,31.17865667,0.0
350.22092,395133.3333,330845.0,0.0,0.0,31.83646667,0.0
350.6522133,395300.0,330469.0,0.0,0.0,32.21776333,0.0
358.7548533,395000.0,330266.6667,0.0,0.0,32.92690667,0.0
445.8072267,479666.6667,442216.6667,0.0,0.0,38.81221,0.0
540.90904,447766.6667,373639.3333,0.0,0.0,26.39113333,26.39113333
470.4280933,432266.6667,326041.0,0.0,0.0,26.0,26.0
460.9233067,437500.0,327344.0,0.0,0.0,26.0,26.0
499.7622,405766.6667,320196.3333,0.0,0.0,26.00259333,26.00259333
581.6366267,413366.6667,345167.3333,0.0,0.0,27.93534333,27.93534333
652.2811867,437300.0,368026.3333,0.0,0.0,30.68408,30.68408
896.6383067,420666.6667,324971.0,29.89513667,0.0,29.89513667,29.89513667
843.73576,416800.0,326533.0,28.51825,0.0,28.51825,28.51825
842.8633733,433500.0,343199.6667,28.41233667,0.0,28.41233667,28.41233667
845.4332133,441533.3333,351821.6667,28.43578,0.0,28.43578,28.43578
840.5698,441533.3333,351244.3333,28.45444,0.0,28.45444,28.45441667
835.83108,438833.3333,348728.3333,28.41693667,0.0,28.41693667,28.41693667
842.1108267,430100.0,340480.3333,28.43571667,0.0,28.43571667,28.43571667
838.9688533,430366.6667,340133.6667,28.44434,0.0,28.44434,28.44434
845.0689333,417933.3333,328007.6667,28.45136667,0.0,28.45136667,28.45136667
842.77116,399633.3333,309692.3333,28.50620333,0.0,28.50620333,28.50620333
846.06116,403933.3333,313947.3333,28.47612667,0.0,28.47612667,28.47612667
837.92128,424400.0,334317.6667,28.37649667,0.0,28.37649667,28.37649667
840.6832,423933.3333,334316.6667,28.40747333,0.0,28.40747333,28.40747333
833.2499467,421933.3333,331916.0,28.19224667,0.0,28.19224667,28.19257
888.9192667,442666.6667,332493.6667,30.82862667,0.0,30.82876667,30.82862667
828.9147067,475400.0,304455.6667,28.25810333,28.25810333,28.25810333,28.25810333
703.4842267,503266.6667,335647.6667,30.24122333,30.24122333,30.24122333,0.0
674.5240133,472266.6667,333709.6667,27.54610333,27.54610333,27.54610333,0.0
633.1879867,457800.0,334635.6667,26.05896,26.05896,26.05896,0.0
577.45016,410266.6667,331540.0,28.70599,28.70599,0.0,0.0
565.2878933,411700.0,331307.6667,28.0885,28.0885,0.0,0.0
545.19696,315166.6667,235041.0,27.60453667,27.60453667,0.0,0.0
543.0200533,289200.0,208942.3333,27.45266667,27.45266667,0.0,0.0
536.10144,373300.0,293460.3333,27.40290667,27.40290667,0.0,0.0
544.6041067,383933.3333,304109.6667,27.43269667,27.43269667,0.0,0.0
530.6508667,381900.0,301735.3333,27.09688333,27.09688333,0.0,0.0
529.5125733,412566.6667,332726.3333,26.94777333,26.94777333,0.0,0.0
522.2815733,414466.6667,334491.0,26.85164667,26.85164667,0.0,0.0
74.03050667,330566.6667,245804.6667,0.0,0.0,0.0,28.0
248.83012,420633.3333,335128.0,0.0,0.0,0.0,28.0
345.2193733,357233.3333,327459.6667,0.0,0.0,0.0,31.09414667
749.1740667,459033.3333,331162.3333,28.20912333,0.0,28.20912333,28.20912333
523.3655467,429466.6667,323813.3333,28.0,0.0,28.0,0.0
518.8302,425633.3333,316579.3333,28.0,0.0,28.0,0.0
312.2046667,448700.0,414237.6667,28.00305667,0.0,0.0,0.0
309.4726133,458766.6667,427171.0,28.00661333,0.0,0.0,0.0
314.42152,464733.3333,434578.3333,28.0724,0.0,0.0,0.0
312.5342267,461100.0,429716.6667,28.00709667,0.0,0.0,0.0
310.3966133,460733.3333,429747.0,28.0079,0.0,0.0,0.0
308.68908,468100.0,436747.3333,28.00500667,0.0,0.0,0.0
237.3423733,225666.6667,189033.3333,25.0,0.0,0.0,0.0
278.0029467,180733.3333,147918.0,25.0,0.0,0.0,0.0
305.9692533,384733.3333,331510.3333,0.0,0.0,0.0,28.00413333
301.32312,390066.6667,329687.3333,0.0,0.0,0.0,28.00179
291.9653333,402400.0,325058.6667,0.0,0.0,0.0,28.0001
287.8564267,393900.0,315683.0,0.0,0.0,0.0,28.0
284.73368,407166.6667,322628.0,0.0,0.0,0.0,28.0
282.4752933,407433.3333,318923.0,0.0,0.0,0.0,28.0
278.1179333,406333.3333,315017.6667,0.0,0.0,0.0,28.0
277.8271067,414533.3333,322164.3333,0.0,0.0,0.0,28.0
279.64188,414800.0,320862.6667,0.0,0.0,0.0,28.0
277.97392,412766.6667,318836.0,0.0,0.0,0.0,28.0
272.7532267,414466.6667,319096.3333,0.0,0.0,0.0,28.0
274.49016,420466.6667,325203.6667,0.0,0.0,0.0,28.0
277.5891067,434700.0,341029.6667,0.0,0.0,0.0,27.83333333
261.64488,437400.0,358160.3333,0.0,0.0,0.0,25.91872667
270.2729867,446366.6667,350723.3333,0.0,0.0,0.0,27.8
843.3967733,429500.0,328386.3333,28.85679667,28.85679667,0.0,28.85574667
716.1346267,424966.6667,324218.6667,26.33340667,26.33340667,0.0,26.33340667
652.7870533,426600.0,323813.6667,25.03871667,25.03871667,0.0,25.03871667
673.9564533,414100.0,312962.0,25.62212333,25.62206667,0.0,25.62264
703.7070133,424666.6667,324739.6667,26.40955667,26.40955667,0.0,26.40962
769.9167467,425000.0,325435.0,27.59985667,27.59985667,0.0,27.59985667
754.25644,423000.0,322773.6667,27.30569333,27.30569333,0.0,27.30569333
738.5463867,424033.3333,323927.0,27.02324667,27.02324667,0.0,27.02324667
742.5122133,426300.0,326736.0,27.05167,27.05167,0.0,27.05117667
738.6574533,431400.0,339235.3333,26.41257667,26.41257667,0.0,26.41257667
729.99024,437566.6667,347454.0,26.06493667,26.06493667,0.0,26.06493667
726.9339467,439566.6667,349799.0,26.10600333,26.10600333,0.0,26.10600333
731.4422267,441666.6667,351474.3333,26.20534,26.20572333,0.0,26.20580333
740.20604,443233.3333,353010.0,26.25603667,26.25542,0.0,26.2559
739.6159867,444066.6667,354455.0,26.33695,26.33695,0.0,26.33695
740.81532,446066.6667,356393.6667,26.35414667,26.35414667,0.0,26.35414667
732.1061067,449300.0,359201.6667,26.34955,26.34955,0.0,26.34955
742.5627067,445900.0,356106.6667,26.43635333,26.43635333,0.0,26.43635333
743.8722667,410333.3333,320602.0,26.51382667,26.51382667,0.0,26.51382667
752.83404,422833.3333,333999.6667,26.5273,26.5273,0.0,26.5273
755.2048933,449233.3333,359693.3333,26.5273,26.5273,0.0,26.5273
750.7255467,454600.0,364063.3333,26.5273,26.5273,0.0,26.5273
742.8555867,464266.6667,373698.0,26.5273,26.5273,0.0,26.5273
739.4924133,478100.0,387326.6667,26.5273,26.5273,0.0,26.5273
745.423,466333.3333,375576.6667,26.5273,26.5273,0.0,26.5273
747.3425867,423600.0,333534.6667,26.5273,26.5273,0.0,26.5273
751.29992,427700.0,338135.6667,26.5273,26.5273,0.0,26.5273
751.8860533,420200.0,331309.3333,26.5273,26.5273,0.0,26.5273
753.73172,410000.0,321469.0,26.5273,26.5273,0.0,26.5273
760.2278133,411400.0,320254.3333,26.82426333,26.82426333,0.0,26.82426333
785.8209333,429300.0,332089.3333,27.56,27.56,0.0,27.56
651.1429867,442500.0,382781.6667,0.0,30.28748333,0.0,30.28748333
652.4407867,441433.3333,381654.3333,0.0,30.58825667,0.0,30.58825667
655.5307733,435000.0,375201.6667,0.0,30.77105,0.0,30.77105
661.4118933,432033.3333,372339.3333,0.0,30.88333,0.0,30.88333
