,Fcw_ypred,Fcw_yobse,ts
182,2890.069896624762,2863.750333333333,1594189770.0
183,2844.6427035222396,2806.86,1594193370.0
184,2848.079957296974,2812.6721666666663,1594196970.0
185,2842.018569985116,2793.3033333333337,1594200570.0
186,2840.2924775306888,2782.9718333333335,1594204170.0
187,2837.7805675219374,2799.0741666666668,1594207770.0
188,2834.872618062055,2772.7211666666667,1594211370.0
189,2837.0356954652552,2790.4416666666666,1594214970.0
190,2421.2168808340866,2456.926,1594218570.0
191,2085.2369483966836,2117.5125,1594222170.0
192,2084.754555612144,2111.9643333333333,1594225770.0
193,2084.578941104976,2113.811,1594229370.0
194,2085.377378386095,2117.3278333333333,1594232970.0
195,2085.4512454002615,2112.4945,1594236570.0
196,2085.2345819043862,2114.1893333333333,1594240170.0
197,2084.9142979861454,2109.4243333333334,
198,2084.5994264765095,2107.663,1594247370.0
199,2084.8428515415467,2118.472166666667,1594250970.0
200,2084.9079030294915,2120.5606666666667,1594254570.0
201,2084.3478589531014,2108.897,1594258170.0
202,900.7174730498334,613.3723333333332,1594261770.0
203,844.4543613679182,777.4373333333333,1594265370.0
204,844.4332085423148,553.5208333333334,1594268970.0
205,923.177595203691,904.6163333333334,1594272570.0
206,2403.7830405528766,2399.7846666666665,1594276170.0
207,3014.8970899513733,3038.142,1594279770.0
208,2947.239397897259,2944.9345000000003,1594283370.0
209,2980.1758464227532,3005.2656666666667,1594286970.0
210,3032.2715329172606,3067.9159999999997,1594290570.0
211,3037.809609244663,3065.6316666666667,1594294170.0
212,3047.4454739267526,3088.3406666666665,1594297770.0
213,3031.9644572610196,3090.0585,1594301370.0
214,3024.7593571693524,3077.6730000000002,1594304970.0
215,2514.4273499959413,2699.9338333333335,1594308570.0
216,1063.5916373616117,959.5183333333333,1594312170.0
217,995.7829628640598,977.0145,1594315770.0
218,995.7304254314415,984.8386666666667,1594319370.0
219,994.7100695567706,982.4086666666666,1594322970.0
220,996.2196370770503,971.9906666666667,1594326570.0
221,996.2247969860844,979.9571666666667,1594330170.0
222,994.5049244644038,986.5028333333333,1594333770.0
223,1054.3269504661507,1069.6633333333334,1594337370.0
224,1135.0729212285255,1186.7355,1594340970.0
225,1104.231065900069,1075.8906666666667,1594344570.0
226,999.2166048598533,779.8671666666667,1594348170.0
227,997.1521605823409,985.0466666666667,1594351770.0
228,996.9399250639065,977.3465,1594355370.0
229,995.4329107669503,975.7189999999999,1594358970.0
230,996.5376794393555,982.2841666666667,1594362570.0
231,997.2267439540442,972.207,1594366170.0
232,988.9266066614846,976.796,1594369770.0
233,925.5936076436108,914.5138333333333,1594373370.0
234,926.9212410310481,920.7631666666667,1594376970.0
235,927.552409261994,930.7776666666666,1594380570.0
236,929.8586771589373,914.4203333333334,1594384170.0
237,927.2844342760018,915.8026666666667,1594387770.0
238,927.3361762226355,576.4156666666667,1594391370.0
239,937.2240181785451,917.1615,1594394970.0
240,938.3886643545086,928.7836666666666,1594398570.0
241,938.9386573205293,924.3396666666666,1594402170.0
242,939.033298382954,933.2586666666666,1594405770.0
243,956.3105111228879,936.0448333333334,1594409370.0
244,1024.0129087604216,1001.7415,1594412970.0
245,1020.2615418478069,983.743,1594416570.0
246,1022.0456937257679,1022.2284999999999,1594420170.0
247,997.2058650891215,1002.054,1594423770.0
248,993.0332227220701,983.0503333333332,1594427370.0
249,993.8716046183981,805.9086666666666,1594430970.0
250,993.6943683821789,691.2411666666667,1594434570.0
251,993.3114789935462,992.6683333333333,1594438170.0
252,996.4407407784727,980.3264999999999,1594441770.0
253,1772.8789953122796,1939.3774999999998,1594445370.0
254,3213.1007076563574,3333.6691666666666,1594448970.0
255,3119.7086122804553,3172.7716666666665,1594452570.0
256,3452.9289376562538,3557.3826666666664,1594456170.0
257,3609.530998630987,3582.371,1594459770.0
258,3619.1833475484736,3583.3956666666663,1594463370.0
259,3639.192963351935,3637.333,1594466970.0
260,3612.988304860708,3567.223166666667,1594470570.0
261,3651.3149064205254,3651.4145,1594474170.0
262,3625.2566248860267,3602.2291666666665,1594477770.0
263,3595.7176482126865,3542.3581666666664,1594481370.0
264,3537.1460908418035,3422.0035,1594484970.0
265,2949.4815485121458,2946.1093333333333,1594488570.0
266,2880.748655592717,2847.6375,1594492170.0
267,2853.150973790718,2804.4148333333337,1594495770.0
268,2966.322714143264,2961.1081666666664,1594499370.0
269,2932.559118339031,2930.898333333333,1594502970.0
270,2460.819285176891,2501.8025,1594506570.0
271,2318.8276533475373,2324.17,1594510170.0
272,2314.484527003339,2315.276166666667,1594513770.0
273,1965.5174634584494,1957.4743333333333,1594517370.0
274,1300.2097230386648,917.2683333333333,1594520970.0
275,1299.3641043030032,1096.4035,1594524570.0
276,1296.922062187168,1080.8578333333332,1594528170.0
277,1848.6639488370192,1857.8196666666668,1594531770.0
278,2463.2553838104686,2453.5460000000003,1594535370.0
279,2356.722518061706,2342.675333333333,1594538970.0
280,2316.2666706795944,2316.339333333333,1594542570.0
281,2262.818704560086,2279.2823333333336,1594546170.0
282,2263.7974872395916,2268.8105,1594549770.0
283,2266.0283858855228,2276.5456666666664,1594553370.0
284,2264.3982896972643,2271.9591666666665,1594556970.0
285,2266.0831577549307,2264.1169999999997,1594560570.0
286,2265.8889205565865,2278.0061666666666,1594564170.0
287,2266.924542908516,2283.0765,1594567770.0
288,2264.3803815225,2268.1169999999997,1594571370.0
289,2259.1432712812157,2269.014666666667,1594574970.0
290,2257.617799956799,2263.011,1594578570.0
291,2261.558067085833,2260.5389999999998,1594582170.0
292,2264.7549466412265,2282.4700000000003,1594585770.0
293,2266.121983976743,2260.545,1594589370.0
294,2264.4950531359314,2269.7558333333336,1594592970.0
295,2266.317759878336,2275.9945000000002,1594596570.0
296,2266.496434057203,2278.0658333333336,1594600170.0
297,1928.135840550713,2017.8696666666667,1594603770.0
298,1179.318983471721,857.9208333333333,1594607370.0
299,1177.480038994627,1152.4991666666667,1594610970.0
300,1142.8368691901226,1092.5805,1594614570.0
301,1661.6429409195212,1708.256,1594618170.0
302,2487.386600833301,2456.1710000000003,1594621770.0
303,2340.8052945269055,2329.2988333333333,1594625370.0
304,2215.030699761598,2225.1615,1594628970.0
305,2218.795079512357,2223.5158333333334,1594632570.0
306,1337.6646144799859,1453.9776666666667,1594636170.0
307,1160.013908951339,1110.9895,1594639770.0
308,1158.0129215754212,1099.0531666666668,1594643370.0
