time,chw_sup_P.p,chw_sup_m.m_flow,terminal_resist.y_actual,sup_P_err.y
0.0,459809.3333,2.0328790734103208e-20,1.0,6376.333299999998
1.178087952645117e-08,459809.3333,2.0328790734103208e-20,0.9999999992739637,6376.333299999998
0.00011782057614403817,459809.3333000659,1.053965564847475e-06,0.9999927389663918,6376.3333000658895
0.0012959085287891552,459809.3333359632,0.000574472213743671,0.999920139589606,6376.333335963194
0.004119917846587439,459809.33374459244,0.007109867052380668,0.999746132861311,6376.333744592441
0.01040426647693738,459809.3362323086,0.0468564599075449,0.9993590240687482,6376.336232308589
0.024724481151038605,459809.34994413506,0.26543102739580104,0.9984775025634484,6376.349944135058
0.058839576875436665,459809.4249090178,1.4446913897103346,0.996380742899899,6376.4249090178055
0.14502324633748218,459809.87768176984,7.251816166840934,0.9911043674730353,6376.877681769838
0.4191260355528331,459815.77059088624,29.670395776113114,0.9745169349135633,6382.770590886241
0.693228824768184,459829.0824612538,51.10028523203688,0.9582213801976718,6396.082461253798
0.967331613983535,459848.2734453337,70.55563982034055,0.9422128889957749,6415.273445333703
1.5245056406616144,459902.8781459734,105.67977005645457,0.9105345178423995,6469.878145973373
2.081679667339694,459974.31781436387,135.63843337574693,0.879982437070914,6541.317814363865
2.6388536940177736,460059.1661672384,161.32320660757642,0.850517356763772,6626.166167238378
3.196027720695853,460155.0212340626,183.42441208993725,0.8220994945774435,6722.021234062617
4.049824180949517,460319.3872732747,211.53101735412469,0.780499323603704,6886.387273274711
4.90362064120318,460501.61981488497,234.0131377316979,0.7411410857331941,7068.619814884965
5.757417101456844,460699.492532387,252.02659466960537,0.703903309102043,7266.492532387027
6.611213561710508,460911.9858609021,266.4618536812486,0.6686716870730811,7478.985860902118
7.132529435617977,461048.99186981533,273.8403800328506,0.6480993992421469,7615.991869815334
7.653845309525447,461191.5377061558,280.2846787776863,0.6282120670823333,7758.537706155796
8.175161183432916,461339.7694844211,285.90763398531607,0.6089883843849095,7906.769484421122
8.696477057340385,461493.92979608173,290.81145331044877,0.5904079358268144,8060.929796081735
9.217792931247853,461654.3296008136,295.08679230593816,0.5724510290998136,8221.329600813624
9.739108805155322,461821.3272564815,298.81302742471433,0.5550986090609739,8388.327256481512
10.784864794706355,462177.59726825263,304.88747560890056,0.522039691181974,8744.597268252634
11.830620784257388,462565.32949398865,309.4730797740138,0.491198849232303,9132.329493988655
12.87637677380842,462988.52954749606,312.93106819958217,0.4624430823914718,9555.529547496059
13.922132763359453,463451.24810933013,315.52873911694024,0.4356488064654864,10018.248109330132
14.967888752910486,463957.4820479352,317.4655703628952,0.4107011461391738,10524.482047935191
16.66459479903876,464880.9031677606,319.56682511605266,0.3738836840988684,11447.903167760582
18.36130084516703,465943.61865764105,320.7745240699187,0.3412343965665624,12510.618657641055
20.0580068912953,467156.81117752334,321.3915202654846,0.3123837530864736,13723.811177523341
22.784814258347136,469429.16590839496,321.60552433176264,0.2731762643525864,15996.165908394963
25.511621625398973,472054.3153988205,321.21372535263623,0.24182301404523876,18621.3153988205
28.23842899245081,474886.81073162577,320.45473597572294,0.2174026318566216,21453.810731625766
30.965236359502647,477673.8949517522,319.5450103804627,0.19914985874393834,24240.894951752212
33.69204372655449,480092.5742033818,318.6978549137685,0.1863973341413496,26659.57420338178
36.41885109360632,481834.7274167353,318.07791368032525,0.17852154077175272,28401.727416735317
39.145658460658154,482711.247468447,317.768599647437,0.17489967797563902,29278.24746844702
41.87246582770999,482714.5959950845,317.7720346809785,0.1748887774654563,29281.5959950845
44.59927319476182,481999.10125466937,318.03215099388365,0.17783312546728025,28566.101254669367
47.326080561813654,480800.18758209085,318.4657332612177,0.18309339630419807,27367.187582090846
50.05288792886549,479349.9894162849,318.98962091397044,0.1900818835255054,25916.989416284894
52.77969529591732,477828.3780278477,319.5376419111273,0.19828932872338637,24395.378027847677
55.506502662969154,476351.76861897996,320.06628967585,0.2072969557658724,22918.768618979957
58.23331003002099,474983.40308490384,320.55229736094344,0.21677526399961253,21550.40308490384
63.08041068869681,472887.90681212576,321.28783609772665,0.23404034916401728,19454.90681212576
67.92751134737263,471212.0787688061,321.8676258406707,0.25110874265132005,17779.078768806125
72.77461200604844,469882.7291792633,322.32166515930254,0.26754782372717123,16449.72917926329
77.62171266472427,468820.0769342882,322.6803609119558,0.2832050965691127,15387.076934288198
82.4688133234001,467959.8094991325,322.96774249993445,0.29804657664971823,14526.809499132505
