time,chw_sup_P.p
0.0,271000.0
2.510353052542731e-09,271000.0
2.5106040878479854e-05,271000.000000242
0.000276141346132753,271000.00033698825
0.0007791286112963272,271000.00400838006
0.0017100453735486123,271000.0222110085
0.0021230344419939477,271000.03505324054
0.002536023510439283,271000.0508260749
0.003203975052384624,271000.08253730653
0.003871926594329965,271000.1219080036
0.010551442013783375,271000.93579393736
0.028622294000871348,271007.0752908512
0.04669314598795932,271020.78101919376
0.06476399797504728,271046.28203297936
0.08283484996213525,271085.6472293352
0.10121795200304787,271139.3290498024
0.11960105404396049,271205.6775914732
0.1379841560848731,271284.34116162814
0.1828723937757445,271526.5611650022
0.22776063146661588,271840.6902166279
0.27264886915748726,272226.93366598233
0.3175371068483586,272683.5906933837
0.36242534453923,273206.6231779372
0.40731358223010133,273793.6021001046
0.4522018199209727,274441.9094742696
0.5759251227812121,276524.44906430424
0.6527565241162476,278018.0187615288
0.7295879254512831,279650.2492824573
0.8064193267863187,281409.57061339624
0.8832507281213542,283285.6713282565
0.9600821294563897,285269.61023479165
1.0775088350459268,288491.64721977257
1.1949355406354638,291919.84258640104
1.3123622462250009,295530.4022452277
1.5093430345048078,301939.11177435773
1.7063238227846147,308713.51593950065
1.9033046110644216,315771.4973415263
2.1002853993442283,323038.63856586715
2.297266187624035,330449.990231745
2.4942469759038417,337949.1500754577
2.6912277641836484,345487.32933014375
2.888208552463455,353022.50792028254
3.1241680320402567,361994.64652392035
3.3601275116170584,370859.12344956596
3.59608699119386,379573.46373751014
3.8320464707706616,388103.40901484306
4.068005950347463,396421.855093383
4.303965429924265,404507.7040955062
4.5399249095010665,412344.9014063884
4.93270633612115,424809.40559088776
5.325487762741234,436522.04091771046
5.718269189361317,447472.71358627523
6.111050615981401,457667.6571748224
6.503832042601484,467125.0008760921
6.896613469221568,475871.3115873107
7.289394895841651,483938.91110846534
7.682176322461735,491363.7919819092
8.074957749081818,498184.0062628963
8.467739175701901,504438.440502115
8.860520602321984,510165.9036593075
9.253302028942066,515404.4596242594
9.646083455562149,520190.9474300627
10.038864882182231,524560.6476383376
10.431646308802314,528547.0644168286
10.824427735422397,532181.7979065382
11.21720916204248,535494.4847550753
11.609990588662562,538512.7890504902
12.002772015282645,541262.4304969851
12.395553441902727,543767.2399533911
12.78833486852281,546049.2343287298
13.181116295142893,548128.7042420689
13.573897721762975,550024.3093431441
13.966679148383058,551753.1775716324
14.35946057500314,553331.00561982
14.752242001623223,554772.1585104384
15.145023428243306,556089.7667124345
15.537804854863388,557295.8196408111
15.930586281483471,558401.2548194265
16.323367708103554,559416.0422602083
16.716149134723636,560349.2637996224
17.10893056134372,561209.1872785275
17.5017119879638,562003.3355746049
17.894493414583884,562738.5505924888
18.287274841203967,563421.0523805497
18.68005626782405,564056.4935825742
19.27585261422172,564941.8893088097
19.87164896061939,565746.5944306672
20.46744530701706,566484.3348544582
21.063241653414728,567166.9404557275
21.659037999812398,567804.6128876829
22.254834346210068,568406.127936584
22.850630692607737,568979.0260534777
23.446427039005407,569529.7727896603
24.042223385403076,570063.8925329824
24.638019731800746,570586.0836093957
25.233816078198416,571100.3046847032
25.829612424596085,571609.848292527
26.425408770993755,572117.4678216923
27.021205117391425,572625.3777750174
27.617001463789094,573135.3886557177
28.212797810186764,573648.9214710696
28.808594156584434,574167.0447942342
29.709141030256564,574960.4933951963
30.609687903928695,575767.5031376972
31.510234777600825,576588.2829861783
32.410781651272956,577422.0255690473
33.31132852494509,578266.8773680131
34.211875398617224,579120.3484916502
35.11242227228936,579979.5989268906
36.01296914596149,580841.5148589042
36.913516019633626,581702.954098399
37.81406289330576,582560.7313109281
38.714609766977894,583411.7186750994
40.106626565176725,584706.8812773565
41.49864336337556,585968.717432686
42.89066016157439,587188.7392883336
44.28267695977322,588360.1525974019
45.67469375797205,589477.8660062284
47.06671055617088,590538.403227008
48.458727354369714,591539.7096648677
49.850744152568545,592480.7435228266
51.24276095076738,593361.6788728947
52.63477774896621,594183.5744780218
54.02679454716504,594947.9956476046
55.41881134536387,595656.9915727173
56.8108281435627,596313.0572926193
58.20284494176153,596918.9822820788
59.594861739960365,597477.6860919152
60.986878538159196,597992.1396442787
62.37889533635803,598465.3369249738
63.77091213455686,598900.1793514425
65.16292893275569,599299.4287053565
67.26490202960555,599840.6425901905
69.36687512645541,600315.1322400885
71.46884822330527,600730.6168679507
73.57082132015513,601094.0873582265
75.672794417005,601411.8274723564
77.77476751385485,601689.4572391671
79.87674061070472,601931.9547664502
81.97871370755458,602143.7120623792
84.08068680440444,602328.59180866
86.1826599012543,602489.98127901
88.28463299810416,602630.8456569284
90.38660609495402,602753.7856854561
92.48857919180388,602861.0762369349
94.59055228865374,602954.7055530753
96.6925253855036,603036.4147753407
98.79449848235346,603107.9647844397
100.89647157920332,603171.0723901519
102.99844467605318,603227.0028657283
105.10041777290304,603276.7098345138
107.2023908697529,603320.9440207559
110.37952792437713,603378.7479840086
113.55666497900135,603427.1485311057
116.73380203362558,603467.5536133302
119.9109390882498,603501.1581476765
123.08807614287403,603528.9963112683
126.26521319749826,603551.9704181257
129.44235025212248,603570.8678055705
132.61948730674672,603586.3703779655
135.79662436137096,603599.0615052811
138.9737614159952,603609.4342083349
142.15089847061944,603617.9014359191
146.92074250990342,603627.7699452033
151.6905865491874,603635.0227399718
156.46043058847138,603640.3511725799
161.23027462775536,603644.267698975
166.00011866703935,603647.1463414717
170.76996270632333,603649.2600965946
175.5398067456073,603650.8109553102
180.3096507848913,603651.9491921554
185.07949482417527,603652.7852948285
189.84933886345925,603653.3994764234
197.5730094927266,603654.0658660354
205.29668012199397,603654.4664512486
213.02035075126133,603654.7081509922
220.7440213805287,603654.8570051426
228.46769200979605,603654.9498704486
236.1913626390634,603655.0067120707
249.64343482407753,603655.0526576729
263.09550700909165,603655.0639339457
276.54757919410577,603655.0693241962
289.9996513791199,603655.0799445985
303.451723564134,603655.0899050192
316.9037957491481,603655.0929979781
330.35586793416223,603655.091914796
343.80794011917635,603655.0919538494
357.26001230419047,603655.0937265365
370.7120844892046,603655.0947352331
380.40732075917856,603655.0943017046
390.10255702915254,603655.0938680165
399.7977932991265,603655.0939163899
409.4930295691005,603655.0941218219
419.18826583907446,603655.0941162216
428.88350210904844,603655.0939656482
438.5787383790224,603655.0939013357
448.2739746489964,603655.0939581711
457.96921091897036,603655.0940103349
472.55240303968617,603655.094005496
487.135595160402,603655.0939701356
500.0,603655.0939713323
