time,chiller_1.dp_nominal,chwp_18_pipe.dp_nominal,bypass_pipe.dp_nominal,chwp_1.y_actual,chwp_1.dp,chwp_1.port_b.p,bypass_pipe.m_flow,bypass_pipe.dp,prim_sup_pipe.port_b.p,chw_ret_pipe.port_b.p,chiller_1.m_flow,chwp_1.m_flow,chiller_1.dp,chwp_18.dp,chwp_18.port_b.p,chwp_18_pipe.m_flow,chwp_18_pipe.dp,chwp_18_pipe.port_b.p,secd_ret_pipe.port_b.p,prim_ret_pipe.port_b.p,chw_sup_m.m_flow,terminal_resist1.dp,terminal_resist1.y_actual,chw_sup_P.p,secd_sup_pipe.port_b.p
0.0,5741.376312674977,35420.35064046894,500000.0,0.0,7.077643178744532e-19,267000.0,4.249875224535411e-14,7.968516046003896e-12,267000.0,267000.0,6.07581651798991e-18,6.07581651798991e-18,1.3081330888704986e-17,2.0900665307644887e-14,267000.0,1.1507681161222096e-13,1.8269197789356813e-12,267000.0,267000.0,267000.0,-4.237717615464382e-14,-5.4955579896894855e-15,1.0,267000.0,267000.0
2.510353052542731e-09,5741.376312674977,35420.35064046894,500000.0,0.0,7.077643178744532e-19,267000.0,4.249875224535411e-14,7.968516046003896e-12,267000.0,267000.0,6.07581651798991e-18,6.07581651798991e-18,1.3081330888704986e-17,-1.0110661149775002e-13,267000.0,1.1507681161222096e-13,1.8269197789356813e-12,267000.0,267000.0,267000.0,-4.237717615464382e-14,-5.495557990192851e-15,0.999999999954198,267000.0,267000.0
2.5106040878479854e-05,5741.376312674977,35420.35064046894,500000.0,0.0,8.388858497234712e-11,266999.9999918955,-4.3232494546513835e-08,-8.106092727471345e-06,266999.9999918938,266999.99999999994,7.201431852010917e-10,7.201431852010917e-10,1.5504798844679465e-09,-1.2157099143671518e-05,267000.0000040338,2.5277446232194827e-07,4.012960198983799e-06,267000.00000002084,266999.99999189377,266999.9999999999,8.326979554746611e-08,1.0798605545187469e-08,0.999999541935037,267000.0000000108,267000.0000000108
0.000276141346132753,5741.376312674977,35420.35064046894,500000.0,0.0,2.6652944658939866e-07,266999.99953872146,-2.4877786364933807e-06,-0.0004664584943425096,266999.9995333339,266999.99999979226,2.2880272051321925e-06,2.2880272051321925e-06,4.92615944936322e-06,-0.0014654045876206082,267000.00099452265,5.9318843537234946e-05,0.0009417255049356204,267000.00005279714,266999.99953312613,266999.9999996121,0.00021126231172207427,2.7397200294913287e-05,0.9999949617931541,267000.0000273972,267000.0000273972
0.0008010441345677637,5741.376312674977,35420.35064046894,500000.0,0.0,2.6744507138452137e-42,267000.00002590264,1.4027837964879566e-07,2.6302196184149187e-05,267000.00002303394,266999.9999967322,2.2958874039497803e-41,2.2958874039497803e-41,4.943082584102294e-41,-0.012289434657456222,267000.0122605545,0.0007199661229910184,0.01142993390300653,267000.0008306206,267000.00001976616,266999.9999938636,0.0033236086561737295,0.00043102491982397557,0.9999853851692043,267000.00043102494,267000.00043102494
0.0017856463934263842,5741.376312674977,35420.35064046894,500000.0,0.0,2.280373832245357e-55,267000.0111890913,5.9688232067828945e-05,0.011191543512727773,267000.01117105444,266999.99997951096,1.9575913403995574e-54,1.9575913403995574e-54,4.214725706875379e-54,-0.06093785949007089,267000.07180498505,0.004194908274279069,0.06659691763528854,267000.0052080674,267000.0111505654,266999.9999614741,0.020838921141998323,0.0027026154156291095,0.9999674223943611,267000.0027026154,267000.0027026154
0.0035416938073075275,5741.376312674977,35420.35064046894,500000.0,0.0,3.4534435495676977e-25,267000.0667762861,0.00035619676497408714,0.0667868934347336,267000.0666975719,266999.9999106785,2.9646153150844635e-24,2.9646153150844635e-24,6.382864554832276e-24,-0.23935823167987946,267000.3047660135,0.01776684373242024,0.2820603159167592,267000.02270569763,267000.0666082504,266999.9998319643,0.09084692406891966,0.011783221641365443,0.9999353884483878,267000.0117832216,267000.0117832216
0.006626316280381391,5741.376312674977,35420.35064046894,500000.0,0.0,3.617160095984568e-172,267000.2757613225,0.0014709343921570084,0.27580019867678096,267000.27547166473,266999.99967146607,3.1051581019792857e-171,3.1051581019792857e-171,6.685455440180499e-171,-0.8364109320061265,267001.10719704576,0.06447950075704634,1.0236558205874557,267000.0835412252,267000.2751431308,266999.9993818083,0.33414449232363436,0.0433672061360919,0.9998791273560617,267000.0433672061,267000.0433672061
0.012091640492927588,5741.376312674977,35420.35064046894,500000.0,0.0,3.597336955079513e-27,267000.9892058516,0.005276469336699785,0.9893380074322681,267000.98821923975,266999.9988812323,3.0881408882108544e-26,3.0881408882108544e-26,6.648817104666325e-26,-2.776873236367709,267003.749220323,0.21818152220810427,3.4638327705849785,267000.2853875524,267000.98710047203,266999.99789462035,1.1378703792011322,0.14858161242114465,0.9997794717546414,267000.14858161245,267000.14858161245
0.022766045559891444,5741.376312674977,35420.35064046894,500000.0,0.0,3.4232969137218735e-40,267003.58598623,0.019127750813194844,3.586453601468775,267003.5824938929,266999.9960402914,2.938735877055719e-39,2.938735877055719e-39,6.327145707650936e-39,-9.772882509573318,267013.2987887454,0.7714471255800132,12.249799430392759,267001.04898931505,267003.5785341843,266999.99254795426,4.027180691635832,0.5647854353109307,0.9995849347672391,267000.56478543533,267000.56478543533
