time,chw_sup_P.p,chw_sup_m.m_flow,terminal_resist.y_actual
150.43634008042682,425379.3235770958,821.3204114443295,0.22741986746617318
155.87959098538187,425354.4716308741,821.3656833607142,0.2274636515291565
161.32284189033692,425309.91526701493,821.4468326637815,0.2275421867837676
166.76609279529197,425264.77555215184,821.5290215460858,0.22762179746920297
175.3425725544159,425212.1519125849,821.6248078322367,0.2277146672486591
183.91905231353985,425185.95184162044,821.6724858858483,0.2277609290620648
192.4955320726638,425173.94715916214,821.6943290251156,0.22778213125310404
207.61819713505207,425167.9440397011,821.7052513973051,0.22779273498765445
222.74086219744035,425150.3030650895,821.7373459059545,0.22782390037387779
237.86352725982863,425124.9216653145,821.783516510892,0.22786875315136826
252.9861923222169,425117.1050999476,821.7977339395723,0.22788256924631972
277.3908774672797,425141.2463925724,821.7538214876131,0.22783990315435804
301.7955626123425,425185.4632545015,821.6733749235501,0.2277617919182993
326.2002477574053,425194.7710215725,821.6564378876819,0.22774535512532437
350.6049329024681,425151.99373191275,821.7342702025271,0.22782091324593967
375.00961804753086,425105.9606005637,821.8180032977614,0.22790227007552635
399.41430319259365,425114.6704828139,821.8021620850302,0.22788687282284675
423.81898833765644,425170.8085793569,821.7000395636308,0.2277876750435306
448.2236734827192,425205.1573873985,821.6375370038592,0.22772701600318043
472.628358627782,425170.8541354838,821.6999566765994,0.22778759457439327
497.0330437728448,425106.28423657484,821.8174146958926,0.22790169792283674
521.4377289179076,425092.6586706025,821.8421946983649,0.22792578854219142
545.8424140629704,425152.283788084,821.7337425216272,0.22782040077145377
570.2470992080332,425214.23439739976,821.6210178578397,0.2277109908657727
594.651784353096,425198.1089259627,821.6503637746218,0.22773946113940313
619.0564694981588,425139.3951373347,821.757189111612,0.22784317448519883
643.4611546432216,425111.7567429584,821.8074615833505,0.2278920235083862
667.8658397882843,425146.9936996639,821.7433662961043,0.2278297476685407
692.2705249333471,425198.189365027,821.6502173950051,0.22773931910538323
716.6752100784099,425195.60662664886,821.6549173168119,0.22774387961087078
741.0798952234727,425135.2082582198,821.7648053331452,0.22785057336506498
765.4845803685355,425111.62521420646,821.8077008050457,0.22789225601950722
789.8892655135983,425141.80446635134,821.7528062861481,0.22783891700460907
814.2939506586611,425165.32857916347,821.7100099709107,0.22779735512528637
838.6986358037238,425156.6955563176,821.7257163524373,0.22781260625289096
863.1033209487866,425143.26587705367,821.750147792774,0.22783633463913328
887.5080060938494,425145.14755041816,821.7467247521276,0.2278330097280333
925.7393211779791,425150.8166950831,821.7364115016276,0.22782299286798915
963.9706362621089,425151.29890150693,821.735534259793,0.22782214088808192
1000.0,425150.0363468938,821.7378311247459,0.2278243716271846
