5.375336410037024280e+02,4.423666670587438857e+05,1.821918770961958034e-01
5.395210982806578386e+02,4.448333333980927709e+05,1.841424092091706877e-01
5.414534400326159584e+02,4.483333368193801725e+05,1.843111627464258939e-01
5.471856218587217882e+02,4.513666389670412755e+05,1.862712904215156895e-01
5.446234097778113892e+02,4.496047995280682226e+05,1.851283710671093874e-01
5.403848433990432341e+02,4.464672936581989052e+05,1.833051852301464113e-01
5.358183033953198446e+02,4.443999872456206940e+05,1.824310664810573912e-01
5.327962171039930581e+02,4.572669250078348559e+05,1.814618351442301991e-01
5.329949516800364790e+02,4.704664272973273764e+05,1.815682839427101014e-01
5.348347641589840578e+02,4.731337947615457233e+05,1.818320500403743101e-01
5.256316018686781035e+02,4.752999652568295714e+05,1.784070405958499972e-01
5.275291887086112865e+02,4.916333256967196940e+05,1.796373334196917082e-01
5.274819924472066077e+02,5.062849773527774378e+05,1.796919044628509932e-01
5.314564935489414665e+02,4.891666803521575057e+05,1.806790374173780911e-01
5.389729940410629752e+02,4.492662694959731889e+05,1.836327434067434872e-01
5.316773329547451112e+02,4.300666666008025059e+05,1.805166388552519041e-01
5.371430237202937406e+02,4.301667403809198877e+05,1.832368549284461023e-01
5.402933122774725234e+02,4.352082855939951260e+05,1.829269147720017086e-01
5.278420778396624655e+02,4.317024825091241510e+05,1.799705659489931053e-01
5.363015596848462110e+02,4.384687145132091246e+05,1.821137069249731955e-01
5.315759891725638226e+02,4.367016302237305790e+05,1.804272848379321892e-01
5.203467713935879146e+02,4.372000117838464212e+05,1.755095849781299067e-01
5.181920782048160845e+02,4.388331514379183063e+05,1.743484162868534915e-01
5.226595766108652015e+02,4.415333482199551072e+05,1.776941007969196074e-01
5.412080022139823541e+02,4.447276352704513120e+05,1.847035270704940058e-01
5.691543862280038866e+02,4.514156812682563905e+05,1.946180574424538900e-01
5.829156902586331626e+02,4.559995487798791728e+05,1.981967133013375904e-01
5.860875530931690491e+02,4.526993648999048746e+05,1.986100408133311956e-01
5.823625143372420325e+02,4.519656160852353787e+05,1.978375608204230029e-01
5.689048663042788121e+02,4.501005281962594599e+05,1.930511759226568869e-01
