time,chw_sup_P.p
0.0,271000.0
2.510353052542731e-09,271000.0
2.5106040878479854e-05,271000.00000010885
0.000276141346132753,271000.0001621772
0.0007791286112963272,271000.0019738307
0.0017100453735486123,271000.01103253465
0.0033620016473299534,271000.0454475361
0.006257885781270492,271000.1623193185
0.011379365464461395,271000.5449278328
0.02128991020979315,271001.9367432072
0.038767749195111195,271007.0849398567
0.05624558818042924,271018.5649489086
0.07372342716574729,271039.9741088667
0.09120126615106533,271072.03170781117
0.10997574253074258,271117.5723539927
0.12875021891041982,271174.2501484801
0.14752469529009707,271241.3586779108
0.1837606021808204,271400.67003158655
0.21999650907154372,271599.56302066316
0.25623241596226703,271836.07645361446
0.29246832285299035,272110.3552596998
0.32870422974371366,272419.79985760315
0.38593906794657123,272976.6465302043
0.4431739061494288,273613.00054246705
0.5004087443522864,274324.29268785135
0.557643582555144,275105.94814964745
0.6566665667774955,276611.7089759186
0.7556895509998469,278294.2155501028
0.8547125352221984,280135.0614777123
0.9537355194445498,282117.9601463601
1.0527585036669014,284228.5698148162
1.2054495635989169,287706.8693636564
1.3581406235309323,291425.93779637775
1.5108316834629478,295351.5497728508
1.6635227433949633,299449.33924666024
1.8162138033269788,303688.0381757204
1.9689048632589943,308039.44709494646
2.12159592319101,312478.19453557424
2.2742869831230257,316981.5048403207
2.56636196714548,325703.2163047173
2.764979706644031,331664.42346616223
2.9635974461425825,337612.7967200875
3.162215185641134,343521.03845117043
3.360832925139685,349365.8733220056
3.5594506646382365,355127.65989671607
3.7580684041367878,360789.9721338791
3.956686143635339,366339.2278233934
4.417074965213776,378710.10743706307
4.70017996831331,385944.71366592904
4.983284971412844,392878.86670286243
5.266389974512378,399505.1829957882
5.549494977611912,405820.7176079883
5.8325999807114455,411826.13210384024
6.115704983810979,417524.97403602896
6.398809986910513,422923.0614212132
6.681914990010047,428027.97603300656
7.172116906149823,436200.7277187598
7.662318822289598,443574.40326908545
8.007425818175404,448317.2712576793
8.35253281406121,452713.27305467357
8.697639809947015,456783.0956561279
9.04274680583282,460547.1673141733
9.387853801718625,464025.43955647113
9.73296079760443,467237.2093198539
10.078067793490236,470200.9949403767
10.423174789376041,472934.4629606259
10.768281785261847,475454.3871687716
11.113388781147652,477776.625533395
11.458495777033457,479916.11211052374
11.803602772919263,481886.86472609494
12.148709768805068,483702.0058401575
12.493816764690873,485373.791501579
12.838923760576678,486913.6447388631
13.184030756462484,488332.19219788536
13.529137752348289,489639.3035767941
13.874244748234094,490844.1328170204
14.2193517441199,491955.1596957454
14.564458740005705,492980.2308992216
14.90956573589151,493926.6002070715
15.254672731777315,494800.9675894842
15.772411788340676,495991.077311442
16.290150844904037,497051.82347488706
16.807889901467398,497999.92441332416
17.32562895803076,498850.15889769
17.84336801459412,499615.5745920598
18.36110707115748,500307.68421595613
18.87884612772084,500936.6450731223
19.396585184284202,501511.4165453076
19.914324240847563,502039.89737026824
20.432063297410924,502529.0479077619
20.949802353974285,502985.0001456335
21.467541410537645,503413.1553735883
21.985280467101006,503818.2695155839
22.503019523664367,504204.5275378176
23.020758580227728,504575.6088120002
23.53849763679109,504934.7446624009
24.05623669335445,505284.76871918654
24.57397574991781,505628.1606973689
25.09171480648117,505967.08444534126
25.609453863044532,506303.4211154389
26.40179759620449,506816.7743883027
27.194141329364445,507332.6382972298
27.9864850625244,507854.7626157946
28.77882879568436,508385.96592028637
29.571172528844315,508928.2505027647
30.36351626200427,509482.9068669665
31.155859995164228,510050.6069288459
31.948203728324184,510631.48246826103
32.74054746148414,511225.14442896354
33.532891194644094,511830.8041011528
34.32523492780405,512447.35754672356
35.117578660964,513073.3604548504
35.90992239412395,513707.0943522901
36.702266127283906,514346.72360034205
37.90739261990275,515326.5374063324
39.112519112521596,516308.5391210323
40.31764560514044,517285.633970906
41.52277209775929,518250.8027659238
42.72789859037813,519197.69776367274
43.93302508299698,520120.85122845543
45.13815157561582,521015.6559178452
46.34327806823467,521878.37934475974
47.54840456085351,522706.1521621341
48.75353105347236,523496.9204300287
49.9586575460912,524249.3743778911
51.789731051819025,525318.0230210728
53.62080455754685,526296.9502920753
55.45187806327467,527188.5182131424
57.28295156900249,527996.6736574036
59.114025074730314,528726.3944949523
60.945098580458136,529383.3463518417
62.77617208618596,529973.3143030496
64.60724559191378,530501.970221065
66.43831909764161,530974.8202780518
68.26939260336944,531397.128614349
70.10046610909727,531773.8531662729
71.9315396148251,532109.6037843487
73.76261312055293,532408.6216156873
75.59368662628076,532674.7760952185
77.42476013200859,532911.5751773932
79.25583363773642,533122.1841281583
81.08690714346424,533309.4488412929
82.91798064919207,533475.9210252385
84.7490541549199,533623.8837897922
86.58012766064773,533755.3767139204
88.41120116637556,533872.2196975008
90.24227467210339,533976.0351528563
92.07334817783122,534068.2683846687
94.8384622287392,534188.4825978396
97.60357627964719,534290.0073520485
100.36869033055517,534376.7311077428
103.13380438146315,534451.2447394197
105.89891843237113,534515.4003971245
108.66403248327912,534570.6109028483
111.4291465341871,534618.0185445307
114.19426058509508,534658.5933846323
116.95937463600306,534693.1887915271
119.72448868691104,534722.5710992935
122.48960273781903,534747.4341023598
125.25471678872701,534768.4048403406
128.019830839635,534786.0451166804
130.784944890543,534800.8522046921
133.55005894145097,534813.2608438437
136.31517299235895,534823.6470203924
139.08028704326694,534832.3330150258
141.84540109417492,534839.5930412777
144.6105151450829,534845.6590303633
147.37562919599088,534850.7262855613
150.14074324689886,534854.9587734077
152.90585729780685,534858.4938743366
155.67097134871483,534861.4465253181
158.4360853996228,534863.9127839641
161.2011994505308,534865.9728776267
163.96631350143878,534867.6937935576
166.73142755234676,534869.1314590443
169.49654160325474,534870.332565092
172.26165565416272,534871.3360906395
175.0267697050707,534872.1745779259
180.26607139414065,534873.4035379527
185.5053730832106,534874.2771680076
189.32701702136166,534874.7514512704
193.1486609595127,534875.1221131843
196.97030489766377,534875.4114037948
200.79194883581482,534875.6369136786
204.61359277396588,534875.8127977971
210.76024635023748,534876.0184854332
216.90689992650908,534876.157042702
223.0535535027807,534876.2503639762
229.2002070790523,534876.3129152805
235.3468606553239,534876.3546392893
241.4935142315955,534876.3824510814
250.74260175721753,534876.4082823924
259.99168928283956,534876.4227753878
269.2407768084616,534876.4306178682
283.50519149250744,534876.4364218506
297.7696061765533,534876.4389378348
312.0340208605991,534876.4395136435
326.298435544645,534876.4389594398
340.5628502286908,534876.4384489271
354.82726491273667,534876.4384968069
369.0916795967825,534876.4387237076
383.35609428082836,534876.4387241156
397.6205089648742,534876.4385852548
419.1451609298081,534876.4383300429
440.66981289474205,534876.4382347474
462.194464859676,534876.4383713279
483.7191168246099,534876.4385648905
500.0,534876.4386228303
