nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.704268978612343517e+02,4.158924220473411260e+05,4.937500000331485062e-01,5.000000000000000000e+05,6.174149688599752699e+04,2.609978637296433153e+05,2.609956932844222756e+05,-7.015409806617337745e+04,3.279785788377263234e+05,2.065835200570966208e+03,3.151252137201915502e+03,3.227393606156405876e+05,3.227372243452839321e+05,-2.915982297072320928e-01,4.161457869822490611e+05,4.161536509667097707e+05,-7.863984460695514933e+00,1.091833954919472853e+04,4.158924220473411260e+05,1.548924220473411260e+05,1.054204412790970764e+02,2.428999999628302362e+02,-1.605508439686001765e+00,2.428999999628302362e+02,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
