8.500651103790642082e+02,4.390873767477770452e+05,9.437500000077507778e-01
9.557310335844983911e+02,4.618257883450211957e+05,8.874999999657819938e-01
9.807383857109140308e+02,4.511357382148673059e+05,8.875000154601109248e-01
8.312107195981341192e+02,4.298448017658753088e+05,8.875000007101017108e-01
8.112755651480174492e+02,4.481164986232948140e+05,7.749999985799270741e-01
3.673223655470058020e+02,4.711009131716541015e+05,5.499999971648490416e-01
8.780109211722717646e+02,5.264823885409105569e+05,9.437499997876089841e-01
6.724064681601159919e+02,4.570535470595906954e+05,8.874999997350877523e-01
9.058045062688760254e+02,4.635995231979520759e+05,8.875000002789621423e-01
8.263546589057226583e+02,4.570059051550055738e+05,8.874999997472906577e-01
4.235890157561814817e+02,4.352328884264120134e+05,5.500000019333448620e-01
6.708400526666628139e+02,4.094480884945795406e+05,8.874999997588522982e-01
2.983221405111351032e+02,3.742613010010037106e+05,4.374999994906121903e-01
8.320994782117061277e+02,4.433717552170532290e+05,8.312499996798125013e-01
9.101573769509440126e+02,4.414381307795803878e+05,8.312499992648629821e-01
3.022652093363410017e+02,4.033751181688585784e+05,5.500000019096636938e-01
1.021074864736203608e+03,4.645099759086145787e+05,9.437500012455883880e-01
3.023171198441031038e+02,3.946292832848287071e+05,3.812500014050491104e-01
9.112669241979720027e+02,4.330599686305747018e+05,8.875000002544556343e-01
9.577241757384999801e+02,4.597363039045510814e+05,8.874999998319764716e-01
1.021074864736203608e+03,4.645099759086145787e+05,9.437500012455883880e-01
4.093295763194120696e+02,4.894981056184978224e+05,7.749999999278647245e-01
5.754457215100017038e+02,4.730664429308815161e+05,6.625000014905854107e-01
9.264099352850796549e+02,4.277235611678336281e+05,9.437500001426499807e-01
2.700819006011989813e+02,5.316766178624412278e+05,3.250000008734988954e-01
7.982008368567283014e+02,4.185049843843987910e+05,8.312499996958033766e-01
8.391248836326811897e+02,4.306615461876739864e+05,8.312500005852903051e-01
7.400756709303780099e+02,3.840330573876205599e+05,9.437500000168491665e-01
9.104760819280860460e+02,4.803884955935738981e+05,7.187500012040358710e-01
7.834795159356865497e+02,4.437220027778929798e+05,8.312500005798695302e-01
6.577549325510930203e+02,4.115246144104379346e+05,6.624999995349218906e-01
7.450853746369509736e+02,4.249886146571686259e+05,7.187499982117020458e-01
9.356121571352543924e+02,4.268126876464067027e+05,9.437500010308333964e-01
9.244616901052737603e+02,4.597724256704355357e+05,8.874999955399661689e-01
7.993123200803156578e+02,4.541626728762155399e+05,7.187499993959716171e-01
7.187942448286340777e+02,4.678191948431482888e+05,6.624999990452584697e-01
9.197584940875592565e+02,4.334695784865415189e+05,8.874999999850015087e-01
9.419994540379840373e+02,4.369611364532628213e+05,8.875000003927130399e-01
2.384635152821231543e+02,4.562930525648514740e+05,2.687499987989994121e-01
8.243851646041647427e+02,4.555798230453495053e+05,8.875000002384092479e-01
5.905777657119581363e+02,4.456344358789355028e+05,7.187500024524625664e-01
6.939313623209043271e+02,4.607139531142576598e+05,6.625000150975757229e-01
5.724697387491528389e+02,4.527848503941567033e+05,6.625000013516665343e-01
3.022652093363417976e+02,4.632124514688580530e+05,5.500000019096702442e-01
8.619104773642363853e+02,4.805079212557898136e+05,7.750000086326132021e-01
9.114976395545220385e+02,4.170944083532459917e+05,9.437499999737447576e-01
6.028871474740985832e+02,4.492849344921692973e+05,7.750000002164502133e-01
6.649162861003887883e+02,4.997088581491017831e+05,8.874999999539242568e-01
9.867635234196213787e+02,4.436694017399079166e+05,8.875000002634384488e-01
9.831903817621794133e+02,4.713627695366679109e+05,8.875000020959457059e-01
3.143705697870631752e+02,5.354136837947856402e+05,5.499999996981679296e-01
8.326336440373393089e+02,4.470204867129533668e+05,9.437499997963796350e-01
6.419240380843541516e+02,5.156825279908124940e+05,8.874999999937620565e-01
5.954083570566685921e+02,4.485766085317931138e+05,7.749999999149349561e-01
8.399551843374774762e+02,4.357826352120058727e+05,8.312500005798311165e-01
8.698109044801324217e+02,4.339840158188412897e+05,8.874999999754618063e-01
8.791420376984569884e+02,4.357632055759914219e+05,9.437499999883488533e-01
8.897056115423520168e+02,4.084917597636383143e+05,9.437500000481755524e-01
3.022652093363417976e+02,4.358694514688580530e+05,5.500000019096702442e-01
2.596941324250121852e+02,4.671796619711411768e+05,3.249999961766786849e-01
8.308964389153975389e+02,4.602683588849107036e+05,9.437499998860291450e-01
4.508865873290793047e+02,3.528352676064688130e+05,8.874999999859088939e-01
9.772845165202595581e+02,4.480195056332480744e+05,8.874999989791135802e-01
2.094843206038774781e+02,5.526945304105310934e+05,2.125000006473435066e-01
2.384635153034250266e+02,4.582893858505717944e+05,2.687499988474099100e-01
9.845064272150390252e+02,4.399218656607021112e+05,8.874999987223350928e-01
7.363638988069865263e+02,3.806407701987868641e+05,9.437499999836631570e-01
1.008893803661317179e+03,4.490139987154750852e+05,8.875000000449304594e-01
7.573695002129481963e+02,4.222324002121543745e+05,7.750000008280137909e-01
5.829314151963969834e+02,4.531862991479439079e+05,7.187499954617012632e-01
7.693130316648171174e+02,4.440187257684485521e+05,7.749999982680183530e-01
7.816680210853485278e+02,4.294436096926353639e+05,7.749999977453512212e-01
2.094843206320250317e+02,4.783025303940023296e+05,2.125000006940027109e-01
7.126331130369311495e+02,4.401116146314731450e+05,8.874999987500237220e-01
6.703348837707297889e+02,3.800504071101594018e+05,8.874999971432135926e-01
6.165105277625995086e+02,4.553502791893733083e+05,7.749999998369564436e-01
2.752673628312176106e+02,5.334209917267143028e+05,3.812499998589800043e-01
8.869477663847962958e+02,4.488279781581930583e+05,9.437499996028662075e-01
8.877316742608941240e+02,4.483758396228401107e+05,9.437499983887119859e-01
1.013678079351910583e+03,4.522404907043577987e+05,8.875000010141942397e-01
3.022652093363410017e+02,4.167721181688585784e+05,5.500000019096636938e-01
7.554253424227879350e+02,4.607598289314021822e+05,8.875000001477740819e-01
7.624426099684327482e+02,4.514963509873817093e+05,7.749999998263461531e-01
2.752673628312173264e+02,5.223383250267144176e+05,3.812499998589790051e-01
9.023329361722835529e+02,4.914762779375368846e+05,8.875000053689164892e-01
9.901348529625889796e+02,4.614145333073763759e+05,8.874999997013942599e-01
9.179049470865395506e+02,4.806162197658570949e+05,7.187499929449246983e-01
5.441741415661368819e+02,4.107780901342015131e+05,6.624999970886269463e-01
8.982231733057016072e+02,4.700221582589385798e+05,8.874999998347684604e-01
8.462131979730988860e+02,4.549816844903831952e+05,7.749999994476326481e-01
8.984649344594927243e+02,4.332253326634225668e+05,9.437499998721887717e-01
9.902145108954359785e+02,4.184497216618431266e+05,9.718750002489083828e-01
9.795685501906870059e+02,4.504106109239275102e+05,8.874999709823231386e-01
9.743876812141731989e+02,4.321765392677373020e+05,9.437499999844015663e-01
6.215920746848320277e+02,4.173643730511079775e+05,7.750000016282069248e-01
2.093685031690357619e+02,5.481898477600130718e+05,2.125000015487535920e-01
9.051625483274416410e+02,4.420352856311959913e+05,8.312500001416418538e-01
8.727363917321835061e+02,4.537872110408393783e+05,8.874999982554621081e-01
8.933658621632384893e+02,4.459141843071316252e+05,9.437499999845504473e-01
9.107826470095244531e+02,4.645768986320365802e+05,8.312500121976956757e-01
9.037154516975032266e+02,4.959190492861886742e+05,9.437499998309584193e-01
8.866519189600066966e+02,4.388977774678668939e+05,8.874999998751623709e-01
6.019407115296646680e+02,4.591647611264139414e+05,7.750000003340923316e-01
2.908589560512456273e+02,4.866287392793452018e+05,3.249999968270865236e-01
6.714728517042666454e+02,3.876825931000993005e+05,8.874999997491281878e-01
3.027247357781430992e+02,3.922815694755853619e+05,3.812500012829936891e-01
7.439462162018782010e+02,4.657479597866460099e+05,7.187500006038062272e-01
8.323064738891052912e+02,4.340759471618749667e+05,8.312499996743312192e-01
3.428319467681948254e+02,3.993450529466493754e+05,6.624999989219466645e-01
7.436720582056698277e+02,4.248420210361640784e+05,7.187499929929602738e-01
2.093685031859934895e+02,4.811158477500320878e+05,2.125000015769107076e-01
3.365248736329980943e+02,3.826128220300544635e+05,4.937500001504316893e-01
6.724064681601125812e+02,4.528578803595924983e+05,8.874999997350695446e-01
9.786476207488440195e+02,4.457799926615991862e+05,8.874999793073479193e-01
7.615378763574516370e+02,4.772214707476415788e+05,7.749999998219324615e-01
9.025003968214464294e+02,4.387079835219433880e+05,8.874999999129657979e-01
5.308758743484685283e+02,4.503094390571314725e+05,6.062500009395497269e-01
1.010950417947987603e+03,4.452620444911314989e+05,8.875000004445650070e-01
2.908589560505434406e+02,4.189777392799193040e+05,3.249999968251359728e-01
6.080684693001126107e+02,4.499824039035126334e+05,7.187500014648223745e-01
9.901549410359519925e+02,4.439989169899905683e+05,8.874999998514773170e-01
1.016688604679484456e+03,4.608888368599074893e+05,8.875000016985694629e-01
8.507423185251641371e+02,4.425145629411388654e+05,7.750000004152681754e-01
1.011621599861860773e+03,4.706410622729863971e+05,8.312499969623617924e-01
5.765983297609361671e+02,4.269328081250961404e+05,6.062500014470331156e-01
6.898652433560503141e+02,4.373586771727037267e+05,8.875000000508102005e-01
9.329093656401131511e+02,4.718470100820781081e+05,9.437500000171735737e-01
9.782753038690472067e+02,4.442711578266511206e+05,8.874999872471522888e-01
2.093685031859934895e+02,4.728128477500320878e+05,2.125000015769107076e-01
2.093685031700628372e+02,5.395365144594084704e+05,2.125000015504591999e-01
2.093685031806312793e+02,5.003581811531881685e+05,2.125000015680071908e-01
9.759658430051604228e+02,4.468515056881126948e+05,8.874999995755852300e-01
9.974717439801784167e+02,4.401172438836551155e+05,8.874999975862875035e-01
6.204821103504488065e+02,4.680305161489684251e+05,7.749999997585097500e-01
6.934762480407160865e+02,5.230355197214204236e+05,8.874999995630720173e-01
9.290721468815711432e+02,4.566610087676837575e+05,8.875000003055536490e-01
6.165105277625995086e+02,4.553502791893733083e+05,7.749999998369564436e-01
9.904074926447783582e+02,4.982040883048512042e+05,8.312499998847897587e-01
9.763083053308304216e+02,4.165954834998436854e+05,9.718750000965655778e-01
7.878200293060995136e+02,4.245416741667275783e+05,8.312499997099010995e-01
7.693130316914798641e+02,4.472290590619745781e+05,7.749999983203450515e-01
2.093685031859934895e+02,4.811158477500320878e+05,2.125000015769107076e-01
7.292019908362339038e+02,4.071826433089846978e+05,9.437499986471278302e-01
8.624799776064589878e+02,4.649824339865712100e+05,8.875000002717780001e-01
9.164141816729628545e+02,4.192607526177521213e+05,9.437500001321638132e-01
9.018656484290163462e+02,4.124997227456705878e+05,9.437499998438532156e-01
7.448005799038268151e+02,4.739424308372940868e+05,9.437500004864506353e-01
3.711058001577318350e+02,5.394797031262428500e+05,7.749999995970632272e-01
9.266273960220599974e+02,4.555070496919585858e+05,8.874999846034898887e-01
6.065256565341999249e+02,4.187668716044644243e+05,7.750000026346707260e-01
6.331771956202912861e+02,4.722144872143716202e+05,7.750000006241699602e-01
7.187942448286340777e+02,4.678191948431482888e+05,6.624999990452584697e-01
2.094843206825346726e+02,5.136315303643421503e+05,2.125000007777307076e-01
9.137422495225246166e+02,4.619997246025081258e+05,9.437499999676084439e-01
8.556210411563952221e+02,4.436401834269572282e+05,7.750000031926912447e-01
2.384635153034250266e+02,4.411603858505717944e+05,2.687499988474099100e-01
8.359505526644547899e+02,4.754901045023127226e+05,6.624999986898957305e-01
8.243851646041647427e+02,4.555798230453495053e+05,8.875000002384092479e-01
3.790381317223431097e+02,5.069050119793649064e+05,7.749999992483432854e-01
3.264721017712024604e+02,5.470919595302561065e+05,5.500000000129491307e-01
7.833005434291981146e+02,4.437562825283267885e+05,7.749999995385522533e-01
2.384635152821231543e+02,4.686197191648514126e+05,2.687499987989994121e-01
9.023329372962767820e+02,5.184719443147827405e+05,8.875000078602702791e-01
8.795715622935529154e+02,4.300188003909530817e+05,8.875000000287647239e-01
9.797392534590755986e+02,4.436224044762491831e+05,8.874999760485703382e-01
6.250801305033864992e+02,4.768833207241671043e+05,7.750000006652372209e-01
3.143659753555676843e+02,3.925020624127924093e+05,5.499999997014450859e-01
9.024955863641080214e+02,4.130985469293675269e+05,8.875000035796459796e-01
9.404022545353368514e+02,4.436127686609001830e+05,8.874999996145458425e-01
7.878200293060995136e+02,4.225446741667275783e+05,8.312499997099010995e-01
8.516798888062351125e+02,4.420000928178597824e+05,8.875000000788694221e-01
3.496644654811984196e+02,4.219877779789213673e+05,4.937499994100114087e-01
5.879560293614717921e+02,4.100618596636755392e+05,6.624999986775977900e-01
7.749080374781576666e+02,4.351557973810536787e+05,7.750000009396814660e-01
3.831850347224799975e+02,5.657079108524889452e+05,7.749999993166363232e-01
6.098573530015383994e+02,4.432845666262676823e+05,7.749999991650321496e-01
3.143647662946506216e+02,4.634814777566895937e+05,5.499999997023352627e-01
8.365113975746671713e+02,4.296521288176340167e+05,8.312499972231650602e-01
2.752673628312170990e+02,5.459499917267146520e+05,3.812499998589778949e-01
5.002573133102868610e+02,4.029125096768522635e+05,5.499999997781412908e-01
8.879724125446576863e+02,4.483955013923735241e+05,9.437499984030414124e-01
9.161606548961772205e+02,4.346631236657488043e+05,8.312500011353474161e-01
