8.739172098560914037e+02,4.437041687983120792e+05,9.437500000008351986e-01
1.010552410035201206e+03,4.605181396657112055e+05,9.437500000292720070e-01
9.997996862223911876e+02,4.559285279644805123e+05,8.874999999075571244e-01
8.533242610531713126e+02,4.345740336940909037e+05,8.874999999990934585e-01
8.609006234633543500e+02,4.457991973661608063e+05,8.312500001270163308e-01
3.949145262287896117e+02,4.620342572918966762e+05,6.625000011168827863e-01
9.252374138437839974e+02,5.255360938976333709e+05,1.000000000000000000e+00
7.084000661963947323e+02,4.559957551287559327e+05,9.437499999991252331e-01
9.562953376716817502e+02,4.621097279137842124e+05,9.437500001214211842e-01
8.724182700885455688e+02,4.557662734225674067e+05,9.437499999997576161e-01
4.488320543704578540e+02,4.307311058044029051e+05,6.062500022845389580e-01
6.950167201334634228e+02,4.136404030484873801e+05,8.874999999973375298e-01
3.089941257927865195e+02,3.776465641700325068e+05,4.374999964990908263e-01
8.804318799225416114e+02,4.415823651847634465e+05,8.875000001583768228e-01
9.651420274425947810e+02,4.398158081062015262e+05,8.874999998245511890e-01
3.249121251483217065e+02,3.972270414107145625e+05,6.624999969789369114e-01
1.042408766028959917e+03,4.694525391021408723e+05,9.437499999808496298e-01
3.122346605812564917e+02,3.988210956367251929e+05,3.812500007743810926e-01
9.616913646317052553e+02,4.314720464133905480e+05,9.437500001198679822e-01
9.763347246051064303e+02,4.643059349715972203e+05,8.875000000572448311e-01
1.042408766028959917e+03,4.694525391021408723e+05,9.437499999808496298e-01
4.335648079158384576e+02,4.854686048913314007e+05,8.874999997176119537e-01
6.118940336319752760e+02,4.700987464184259879e+05,7.187499997809805308e-01
9.758572914475251991e+02,4.265954120271300199e+05,1.000000000000000000e+00
2.779249007657933248e+02,5.357440575015497161e+05,3.249999998569618187e-01
8.443297415086259434e+02,4.168081395204086439e+05,8.875000000593646909e-01
8.878653547637161410e+02,4.288418131382224965e+05,8.875000001147465012e-01
7.788043873399710719e+02,3.831926273739988101e+05,1.000000000000000000e+00
9.730562074313044150e+02,4.775687012093461235e+05,7.749999975359693760e-01
8.290721953978910506e+02,4.421533719058784191e+05,8.875000000821758883e-01
6.705360384365053505e+02,4.153922507359708543e+05,6.624999998355209918e-01
7.935611375066271194e+02,4.223759095549007179e+05,7.750000000919181620e-01
9.619166183571500142e+02,4.324166949138544151e+05,9.437500001140833872e-01
9.424292096624443502e+02,4.640309508450513240e+05,8.875000000442888615e-01
8.542518054330234918e+02,4.519894099395924713e+05,7.749999999952341678e-01
7.691788560729766004e+02,4.646303507913192152e+05,7.187500000409221546e-01
9.442277624422933968e+02,4.392600769791653147e+05,8.875000001548936091e-01
9.941244616921732131e+02,4.352643027057760628e+05,9.437499999809938478e-01
2.442623797757416924e+02,4.601666132500079111e+05,2.687499980120588994e-01
8.702475648050315158e+02,4.543282267099887249e+05,9.437500000005866196e-01
6.258950691145253131e+02,4.433440455004354590e+05,7.750000000322471161e-01
7.425013597351504586e+02,4.577212555238418281e+05,7.187500002121879339e-01
6.087293268077208950e+02,4.498477164273741073e+05,7.187499997859306822e-01
3.249121251482592356e+02,4.570643747107664240e+05,6.624999969780956954e-01
9.143829063382064533e+02,4.778261797352532158e+05,8.312500002096475660e-01
9.605253173539831550e+02,4.160745552277970128e+05,1.000000000000000000e+00
6.228838436387902675e+02,4.533656749042014126e+05,7.750000000011338930e-01
6.888926217321011336e+02,5.038297616314187762e+05,8.874999999779544790e-01
1.043363945537439122e+03,4.422752220486818114e+05,9.437499999747039903e-01
1.039585863138505374e+03,4.699786720566992881e+05,9.437499999968895770e-01
3.269345498583674043e+02,5.380768329975254601e+05,5.499999999570935882e-01
8.560428936815821999e+02,4.514587682964372216e+05,9.437500000399163813e-01
6.762859258962845388e+02,5.147184686505115242e+05,9.437499999967819964e-01
6.150079117183944390e+02,4.525262013483630726e+05,7.750000004615671401e-01
8.887438833975741090e+02,4.339592991872671992e+05,8.875000001176807096e-01
8.929081086379851513e+02,4.391528757722853916e+05,8.875000001317968623e-01
9.264299527001226124e+02,4.348145790259952191e+05,1.000000000000000000e+00
9.147194227394263635e+02,4.135593280393399764e+05,9.437499998299195836e-01
3.249121251482592356e+02,4.297213747107664240e+05,6.624999969780956954e-01
2.763908096643536396e+02,4.645961008989167167e+05,3.531249990837423969e-01
8.542568475095607710e+02,4.646881397525583161e+05,9.437500000392839983e-01
4.715241567716393547e+02,3.552520368764959276e+05,8.874999979527476990e-01
1.033341228590336414e+03,4.466519823099579080e+05,9.437500025356375666e-01
2.133828555431163920e+02,5.563426201802233700e+05,2.125000023233993007e-01
2.442623797752274299e+02,4.621629465503280517e+05,2.687499980109714914e-01
1.040977384110684397e+03,4.385340565079461667e+05,9.437499999894399805e-01
7.748983764213559198e+02,3.798087493780453224e+05,1.000000000000000000e+00
1.028502326400500351e+03,4.540859214464536635e+05,8.874999996880178488e-01
7.749720710921374121e+02,4.267229868984266068e+05,7.749999999653461868e-01
6.177914587690072494e+02,4.509548323903902783e+05,7.749999997936876106e-01
