time,chw_sup_m.m_flow,terminal_resist.y_actual
0.0,-1.1587685628768247e-14,1.0
8.300990511651173e-09,-1.1587685628768247e-14,0.9999999994668834
8.301820610702339e-05,6.326241245275462e-07,0.9999946683305153
0.0009131172572721407,0.0008727157962498469,0.9999413588806486
0.0030680795196347892,0.008053609705179748,0.9998029791664045
0.00804672899866529,0.05804129691008875,0.9994833513212399
0.01980986443282507,0.3553123356621176,0.9987285703854372
0.04873856377926701,2.0924254399287743,0.9968748073502267
0.12343143173853598,11.483657913293763,0.9921044906254435
0.3389025887682785,47.045160484548184,0.978471582987792
0.6807498529700933,102.35540221341557,0.9572290790907013
1.022597117171908,151.36641746274196,0.9364538824316904
1.3644443813737226,195.70086923682615,0.9161353987342755
1.7062916455755373,235.8982992617216,0.89626246952264
2.5978062762530927,324.26524886737616,0.8464639218991511
3.489320906930648,393.6586209657722,0.799464198112836
4.3808355376082035,448.53388613587686,0.7551045104838058
5.272350168285759,492.0136672820605,0.7132367291030863
6.163864798963314,526.4220385525663,0.6737212541528176
7.05537942964087,553.5968475865866,0.6364261386748468
7.946894060318425,575.0022947621119,0.6012266883905332
8.83840869099598,591.8036984646332,0.5680051476513384
9.729923321673535,604.9256947230074,0.5366503640437027
10.62143795235109,615.0998974264264,0.5070574349012614
11.998088875510518,626.3014834621767,0.4645947882031896
13.374739798669946,633.4186567886888,0.4257595410174782
14.751390721829374,637.5635756723871,0.3902404036980657
16.842041004102423,639.7954854422763,0.3420131121855449
18.932691286375473,638.4498056615121,0.2999003630011743
21.023341568648522,634.1716192308045,0.2631287320768713
23.113991850921572,626.8815395982015,0.2310217168860365
25.20464213319462,616.2533695458881,0.20298753158144375
27.29529241546767,602.1777687665228,0.1785092171315415
29.38594269774072,584.338411887622,0.1571356041248846
31.47659298001377,562.6792675241356,0.1384729389395282
31.77188785295268,559.3370286000223,0.13603529439196804
32.06718272589159,555.9319431331655,0.13364389796921253
32.594344929303176,549.6885829360634,0.12948833350103686
33.12150713271476,543.2302217999793,0.12548262684405745
33.4772103683137,538.7585449760033,0.12287251499573246
33.83291360391264,534.2088325384907,0.12034628235842795
34.188616839511575,529.5977215716937,0.11791121500518854
34.54432007511051,524.9556951895845,0.1155727796832476
34.939274692347134,519.8086922104177,0.11309534009008386
35.334229309583755,514.7206856104087,0.11074970733793592
35.729183926820376,509.74741296305075,0.10854276625183588
36.34538408154879,502.3453544428784,0.10539058644030168
36.9615842362772,495.5424362333637,0.10260919532398137
37.57778439100561,489.4737293465889,0.10021209614695228
38.19398454573402,484.2370872008445,0.0982076297172676
38.81018470046243,479.9225632652765,0.0965993604339564
39.42638485519084,476.5991313679317,0.09538646513767911
40.04258500991925,474.30957898183124,0.09456367816502287
40.65878516464766,473.06636374474783,0.09412104936068558
41.27498531937607,472.85045942061674,0.09404407384863879
42.62844535043686,475.7097849898409,0.09506309034171737
43.981905381497654,482.36925123340075,0.09750148183322903
45.335365412558446,491.6449774148463,0.10105200075394064
46.68882544361924,502.36040228269985,0.10538421403003105
48.04228547468003,513.4824254760024,0.11017461853472015
49.39574550574082,524.0919409218259,0.11512355878686985
50.74920553680161,533.5645356541138,0.1199640097273046
53.19496704324213,547.0214881478331,0.127744314776422
55.64072854968265,555.8889523838036,0.13353930010231285
57.323146631616716,559.6013574457842,0.13613920312994884
59.00556471355078,561.6225552134406,0.13760032504195127
60.68798279548485,562.1723300003574,0.13800344767157813
63.36658542714406,560.5047264927166,0.13678814662214714
66.04518805880328,556.4596818198626,0.13393196157711074
68.7237906904625,550.9833149907929,0.13026325562800242
71.40239332212171,545.1175117740539,0.12657195414905478
74.08099595378093,539.9167492733433,0.12349281627822234
76.75959858544014,536.2649244669967,0.12143374981579548
79.43820121709936,534.6456065494405,0.12054689087563678
82.11680384875858,535.011702156494,0.12074600869353992
84.7954064804178,536.8644061299027,0.1217661064835006
87.47400911207701,539.491989844573,0.12324903833274843
90.15261174373623,542.2151482543422,0.12483187446969476
92.83121437539545,544.5327354477365,0.12621686971061577
95.50981700705466,546.1609289447636,0.12721124159894365
98.18841963871388,547.0087188306602,0.12773610924920872
100.8670222703731,547.1305189470293,0.12781191944854395
103.54562490203232,546.6775970734541,0.12753052772136053
106.22422753369153,545.8547892456039,0.1270229117369344
108.90283016535075,544.8820844355711,0.1264287243310988
111.58143279700997,543.9602301340842,0.12587144470313624
116.3563629329797,542.8666611275178,0.12521765496714118
121.13129306894945,542.75088034391,0.12514889527753095
124.38598265938556,543.141306955553,0.12538111220976914
127.64067224982168,543.6837871231926,0.12570542903512563
130.8953618402578,544.1830415631509,0.12600562069079263
136.0229731101418,544.6374391815671,0.1262802793404538
141.1505843800258,544.5997983520563,0.12625747525411504
146.2781956499098,544.252702179947,0.1260476375893469
151.4058069197938,543.9264514375734,0.12585113205797585
156.5334181896778,543.8618431003433,0.12581230120833048
161.6610294595618,544.0604735991112,0.12593177010254317
166.7886407294458,544.3264670749681,0.12609216520193114
171.9162519993298,544.4459774540331,0.12616438354995854
177.0438632692138,544.3498677815953,0.12610629841860177
182.1714745390978,544.1439074888004,0.12598203049461004
187.2990858089818,544.004665478402,0.12589817718069884
192.4266970788658,544.0347712497137,0.1259162963661025
197.5543083487498,544.1924862767078,0.12601131552983139
202.6819196186338,544.3422644992452,0.12610170589980496
207.8095308885178,544.3712484578477,0.12611921479161736
212.9371421584018,544.2727684632174,0.12605974686565075
218.0647534282858,544.1383963236922,0.12597870915612178
223.1923646981698,544.0762048504022,0.1259412430412334
228.3199759680538,544.1257197037553,0.12597107027607674
