time,chw_sup_P.p,chw_sup_m.m_flow,terminal_resist.y_actual,sup_P_err.y
0.0,496557.3333,2.0328790734103208e-20,1.0,43124.3333
4.05502253196758e-09,496557.3333,2.0328790734103208e-20,0.9999999997936636,43124.3333
4.0554280342207766e-05,496557.3333000014,2.2700878175560506e-08,0.9999979364349486,43124.333300001395
0.00044605653353896573,496557.33332159085,0.00034545223874284136,0.9999773032096487,43124.33332159085
0.004501079065506545,496557.33385128266,0.008767545044869474,0.9997710029153423,43124.33385128266
0.04505130438518234,496557.3901332209,0.9026210623084595,0.9977110507339688,43124.39013322088
0.16844706833569695,496558.117849053,9.468601147519546,0.9914757446546246,43125.117849053
0.42388421110148805,496564.2498335702,30.887823901317265,0.9787254419574435,43131.24983357021
0.6793213538672791,496576.91806694877,51.31003881462689,0.9661851833248839,43143.91806694877
0.9347584966330702,496594.69169208646,69.96142282650321,0.9538524470408065,43161.69169208646
1.481810155507171,496647.19666835107,105.58011465632019,0.9281243639809753,43214.19666835107
2.0288618143812718,496714.8379871324,136.04087217713743,0.9033099035827515,43281.83798713243
2.5759134732553726,496793.65538137814,162.22494914976875,0.8793834590448241,43360.655381378136
3.1229651321294734,496880.8008707458,184.81592605788654,0.8563188147144818,43447.80087074579
3.987156819685947,497030.397755666,214.43711852171205,0.8215786148566504,43597.397755665996
4.85134850724242,497189.8333794824,238.07175478824638,0.7888323433723993,43756.833379482385
5.715540194798893,497355.37326168985,256.9632602759846,0.7579902203763745,43922.37326168985
6.579731882355366,497524.601541798,272.0687570461703,0.7289669104383345,44091.60154179798
7.443923569911839,497696.00681657257,284.14433981537695,0.7016809559741639,44263.00681657257
8.308115257468312,497868.68046887824,293.7937751546518,0.6760544762341557,44435.68046887824
9.172306945024786,498042.0952771387,301.5012347203543,0.6520129958686957,44609.095277138695
10.03649863258126,498215.9389952764,307.6550051584049,0.6294853118324413,44782.9389952764
11.467497226289826,498503.9476404634,315.21658246172126,0.5953307718425752,45070.94764046342
12.898495819998391,498791.55413882475,320.41391332619224,0.5648506269852658,45358.55413882475
14.329494413706957,499077.65357061755,324.0006421932385,0.5377735425424803,45644.65357061755
15.760493007415523,499359.9569727278,326.4678412364582,0.5138491966933125,45926.956972727785
17.962077399504697,499780.30323031836,328.85536775700285,0.4826685662316951,46347.30323031836
21.276365342169022,500360.8213378948,330.9202341167772,0.44709245896594046,46927.82133789483
23.510138344187588,500684.3509501223,331.40134007701744,0.42983051661258187,47251.35095012229
25.743911346206154,500936.01669039915,331.3812381377871,0.41726720359931396,47503.01669039915
27.97768434822472,501116.14654753136,331.3118413512137,0.4088528435842347,47683.14654753136
30.211457350243286,501226.22065335873,331.38772020259375,0.40409588542345093,47793.22065335873
32.44523035226185,501265.0316472093,331.49841116896545,0.4025607633428603,47832.03164720931
36.022252695966074,501194.8012476792,331.7033531653383,0.40584909372251454,47761.80124767922
39.599275039670296,500995.38016046234,331.82335510298026,0.4150195467910973,47562.380160462344
