time,chw_sup_P.p
0.0,271000.0
2.510353052542731e-09,271000.0
2.5106040878479854e-05,271000.0000002866
0.000276141346132753,271000.00062855484
0.0007791286112963272,271000.00866344525
0.0017100453735486123,271000.0509819768
0.0033620016473299534,271000.21498610184
0.006257885781270489,271000.7765769996
0.01137936546446132,271002.62742784945
0.021289910208552046,271009.3343694547
0.038767749108213456,271031.0043966833
0.05624558800787487,271063.4766876837
0.07372342690753628,271103.0076521096
0.09120126580719769,271146.9882059124
0.10997573709187576,271198.2376080593
0.12875020837655382,271254.69009365316
0.1475246796612319,271318.3155297112
0.18376063050621708,271463.659467443
0.21999658135120226,271642.03740549495
0.25623253219618747,271855.4181178078
0.2924684830411727,272105.0845689704
0.3287044338861579,272385.27653267584
0.38593825563125295,272885.6293288102
0.443172077376348,273453.9141719487
0.5004058991214431,274087.04271542706
0.5576397208665381,274782.09468522895
0.6463267828775097,275975.02899042174
0.7350138448884813,277300.44250490295
0.823700906899453,278749.3904484925
0.9123879689104246,280313.4479835273
1.0010750309213963,281984.62354653294
1.1357463958795455,284710.17359867354
1.2704177608376948,287640.17963119975
1.405089125795844,290751.35001905874
1.5397604907539932,294022.11643444264
1.6744318557121425,297432.5574898864
1.8091032206702917,300964.31114663574
2.014294422527764,306540.9486984973
2.219485624385236,312306.6465470191
2.4246768262427083,318214.35680383793
2.6298680281001805,324223.00456655945
2.8350592299576527,330296.8504711248
3.040250431815125,336404.90614522056
3.245441633672597,342520.40573135647
3.5596910567052586,351849.21459139715
3.87394047973792,361074.65383749816
4.188189902770581,370144.36337219586
4.502439325803243,379018.51438279636
4.8166887488359045,387667.5941098969
5.130938171868566,396070.55253934546
5.445187594901228,404213.2515812581
5.759437017933889,412087.15393917705
6.073686440966551,419688.21842644317
6.387935863999212,427016.02897239075
6.702185287031874,434073.04591670504
7.0164347100645355,440864.02430820756
7.330684133097197,447396.4239574198
7.644933556129859,453680.0322761176
7.95918297916252,459724.19413174584
8.273432402195182,465540.4053973304
8.587681825227843,471138.82435074344
8.901931248260505,476528.2328391273
9.216180671293166,481717.2276916864
9.530430094325828,486714.10144534777
9.84467951735849,491526.738249443
10.158928940391151,496162.52824198914
10.473178363423813,500628.29603656294
10.787427786456474,504930.2393644902
11.101677209489136,509073.87413826893
11.415926632521797,513063.98215752863
11.730176055554459,516904.55729771464
12.04442547858712,520598.7451604743
12.358674901619782,524149.5676330481
12.672924324652444,527561.2599461427
12.987173747685105,530839.5641078257
13.301423170717767,533988.5646912793
13.615672593750428,537013.787369287
13.92992201678309,539922.4754011815
14.244171439815752,542720.4172230158
14.72641825035884,546811.166041922
15.208665060901929,550673.2067352957
15.690911871445017,554325.5263931837
16.173158681988106,557786.6586135732
16.655405492531195,561074.3224680219
17.137652303074283,564201.63523053
17.61989911361737,567177.2350028903
18.10214592416046,570009.4529125583
18.58439273470355,572708.0883643072
19.066639545246638,575276.0335496559
19.548886355789726,577718.1384507061
20.031133166332815,580041.5150059976
20.513379976875903,582252.9089117756
20.995626787418992,584358.6654189785
21.47787359796208,586363.4648094418
21.96012040850517,588271.2220943959
22.442367219048258,590085.2795616572
22.924614029591346,591809.3233603362
23.406860840134435,593449.5302656146
23.889107650677524,595011.9183298529
24.371354461220612,596500.6816970609
24.8536012717637,597919.5064114938
25.33584808230679,599272.9236635901
25.818094892849878,600566.250897774
26.300341703392967,601804.2261886317
26.782588513936055,602989.7588622641
27.264835324479144,604126.5709009948
27.747082135022232,605217.6819315064
28.22932894556532,606264.6212330789
29.007821575900362,607866.3719229521
29.786314206235403,609367.8410939219
30.564806836570444,610778.0595421612
31.343299466905485,612104.5048851878
32.12179209724053,613350.8696039097
32.900284727575574,614521.0882761555
33.67877735791062,615617.1291848473
34.45726998824566,616644.2210190262
35.23576261858071,617607.5282937312
36.01425524891575,618510.6066863615
36.7927478792508,619357.1485569744
37.57124050958584,620151.8416011543
38.349733139920886,620899.282454611
39.12822577025593,621603.5482564053
39.906718400590975,622268.2425669921
40.68521103092602,622896.5440639216
41.463703661261064,623491.2551587974
42.00793140182196,623888.3891949934
42.55215914238286,624270.9663170656
43.09638688294376,624639.4147737103
43.64061462350466,624994.1727654818
44.18484236406556,625335.6998997538
44.72907010462646,625664.5068420705
45.27329784518736,625981.1675300755
45.81752558574826,626286.2199398477
46.361753326309156,626580.168871321
47.32920215236938,627076.6300942044
48.29665097842961,627541.4214756105
49.26409980448984,627976.5478686518
50.231548630550066,628384.0557088873
51.19899745661029,628765.652795037
52.16644628267052,629122.9973162627
53.13389510873075,629457.6996881263
54.101343934790975,629771.2582722201
55.0687927608512,630065.0662472239
56.03624158691143,630340.418735548
57.00369041297166,630598.5198186198
58.56952428569043,630982.5375139957
60.1353581584092,631328.5968276055
61.70119203112797,631640.547843429
63.267025903846736,631921.8280991558
64.8328597765655,632175.5146293516
66.39869364928427,632404.3630392964
67.96452752200304,632610.8414100407
69.53036139472181,632797.1630057867
72.15653943991458,633069.7798387716
74.78271748510736,633299.3615602185
77.40889553030013,633492.756283426
80.0350735754929,633655.7122534284
82.66125162068568,633793.0471391033
85.28742966587845,633908.8038025923
87.91360771107122,634006.3819834918
90.539785756264,634088.6440894117
93.16596380145677,634157.9999564528
95.79214184664954,634216.4778694806
98.41831989184232,634265.789693973
100.33963157220498,634297.0065391811
101.72643962070669,634317.3934361271
103.11324766920839,634336.190153907
104.5000557177101,634353.5464775698
105.8868637662118,634369.5889515908
107.27367181471351,634384.4262818175
108.66047986321522,634398.1532518115
110.04728791171692,634410.853681012
111.43409596021863,634422.6026491335
112.82090400872033,634433.4681413048
114.20771205722204,634443.5122790955
115.59452010572375,634452.7922716824
116.98132815422545,634461.3611579976
118.36813620272716,634469.2683721634
119.75494425122886,634476.5601635
121.14175229973057,634483.2799096927
122.52856034823228,634489.4683562249
123.91536839673398,634495.1638022601
125.30217644523569,634500.4022453016
126.6889844937374,634505.2174960647
128.0757925422391,634509.6412749928
129.4626005907408,634513.7032991075
130.8494086392425,634517.4313640787
132.23621668774422,634520.8514240505
133.62302473624592,634523.9876710193
135.86096596044973,634528.5067393866
138.09890718465354,634532.4306911924
140.33684840885735,634535.8355565513
142.57478963306116,634538.788338443
144.81273085726497,634541.3478549777
147.05067208146878,634543.5656007016
149.28861330567258,634545.4865828723
151.5265545298764,634547.150076154
153.7644957540802,634548.5902904368
156.002436978284,634549.8369761468
158.24037820248782,634550.9159792832
161.6093385879642,634552.2728838997
167.85594462067493,634554.1293121565
174.10255065338566,634555.3741998093
180.3491566860964,634556.2050605677
186.59576271880712,634556.7553389011
192.84236875151785,634557.1187121929
199.08897478422858,634557.3595154956
205.3355808169393,634557.5198827896
211.58218684965004,634557.6267669534
217.82879288236077,634557.6977568467
224.0753989150715,634557.7447436049
230.32200494778223,634557.7758450289
239.9822300157761,634557.805184308
249.64245508377,634557.8213202481
259.30268015176387,634557.8297509905
274.07874679780605,634557.8356777445
288.85481344384823,634557.8382017938
303.6308800898904,634557.8386646074
318.4069467359326,634557.8378516072
333.1830133819748,634557.8371463002
347.95908002801696,634557.8371806833
362.73514667405914,634557.8374628478
